protein1,protein2,interaction
Q96C86,O00757,0
A0A075B6N1,Q8NHR7,0
Q9H079,P08195,0
P40199,Q86UD0,0
P12757,Q8IYU8,0
P18621,Q9BZE4,1
Q8IVH2,Q6SA08,0
O14576,Q504T8,0
Q9NPI6,Q53H12,0
Q8N4P2,Q9NZN8,0
P0C7T5,Q9NX01,0
Q14508,Q96QD9,0
P61278,O75937,0
P08246,O95727,0
Q9UQK1,Q96F86,0
Q9H4B7,P10997,0
Q9NV56,Q9Y584,0
P43681,Q9Y230,0
Q96HT8,Q8NFH8,0
O14678,O43805,0
Q7Z6G3,Q8IYL3,0
P10916,O43309,0
P57764,Q96LD8,0
Q9UHP7,O43927,0
Q86XI6,Q6P1L5,0
Q9H871,P19957,0
P08697,Q9H0U9,0
Q8IUW3,O95470,0
P35520,P07307,0
P09467,P50225,0
Q9Y3E7,P01019,0
Q7L5Y9,P35346,0
P07357,O00505,0
O14931,Q01101,0
Q14493,Q8TEB1,1
P08246,P61073,0
Q5JPT6,Q9NRX1,0
Q6P1Q0,Q9H4L4,0
P36980,Q99437,0
Q9Y3E0,Q02742,0
O43278,Q13416,0
O14818,O95456,1
P23258,O95685,0
P48050,P56211,0
Q7Z3B1,P24539,0
Q9BYC8,Q92903,0
Q53F19,Q96FV9,1
Q8N1K5,P03973,0
P49257,P10909,0
P0DP25,Q9HCC0,0
P63167,Q8WW35,1
Q06587,Q86SE9,1
Q9H9E1,Q96Q35,0
Q8NC24,P01008,0
Q9BXI6,P57764,0
Q16552,Q7Z4H4,0
P10412,Q49A26,0
Q8IYM1,Q15018,0
P51571,Q96QS6,0
P01303,Q53GG5,0
Q8IV16,Q04771,0
Q86UT8,Q9GZT9,0
P46736,Q9UBW5,0
P00742,Q9NQG5,0
O43805,P62195,1
Q9Y266,Q8IYU8,0
Q15054,O76082,0
P01374,Q9Y696,0
P63208,Q3KP22,0
Q6PIL6,A8MTA8,0
Q9NX07,Q6UN15,0
Q10471,P00973,0
P00797,Q9UIC8,0
Q9NQZ2,O75426,0
P13929,Q9NPF0,0
Q9H7Z6,Q96F10,0
S6B291,P20382,0
Q8WVL7,Q8NHH9,0
O15446,P01303,0
O95747,O00623,0
P20062,Q8IXI2,0
P22304,O60683,0
B2RXH8,P50213,0
P30926,O43488,0
P63167,Q9Y6G9,1
Q1ZZU3,Q8ND76,0
Q9Y281,P48382,0
P51398,Q86U44,0
O14810,Q9UFW8,0
Q9BPX6,Q9Y5P4,0
P62750,Q9NZM5,1
O43399,Q9BXF6,0
Q8N0S2,P43681,0
O15226,P52952,0
Q03395,O15372,0
O75792,Q6DD88,0
Q9BXA7,P62249,0
Q9NUW8,P20382,0
O75365,P07585,0
P17812,Q9UBS4,0
P40199,O75083,0
O75695,Q8NBK3,0
P13688,P05113,0
P0DN86,P51451,0
O95470,P32320,0
O14678,Q9Y3A6,0
O60895,O95817,0
P50225,Q8TDR2,0
Q9NX18,P35372,0
P62913,P18509,0
Q9BT92,Q9BZE9,0
Q15370,P50225,0
Q9H009,Q13501,0
Q8IV48,Q03013,0
P07225,O60783,0
Q19AV6,O75449,0
O75072,Q6P597,0
Q9NS91,P62495,0
P04844,Q8NA72,0
Q6PIL8,P35346,0
P55211,P00797,0
O75449,Q53GL0,0
P01732,Q96LB2,0
P35318,O43765,0
Q8NA72,O75607,0
O75521,Q9UJU6,0
P55327,P56377,0
Q9Y577,Q8WY22,0
Q7Z6G3,P26038,0
Q9H015,Q8IV16,0
P14653,Q99519,0
P61244,P15289,0
Q5W5X9,Q9UDY4,0
Q9Y3E7,P28161,0
Q96EQ0,O15217,0
Q99961,P36575,0
P30926,P43307,0
O43189,O00623,0
P07355,P50990,0
Q9H4L4,P08590,0
P12532,P07205,0
Q86UF4,Q8IZI9,0
O14745,Q9NWQ8,1
Q9H7T9,Q9NPF0,0
P43364,P50225,0
P25800,P22415,0
Q9H7H0,P05000,0
Q96Q35,P14784,0
P20839,Q96DH6,0
P50213,P20809,0
P0C2L3,Q96E22,0
Q8IU60,P09488,0
Q5D1E8,Q9Y297,1
Q06830,P51811,0
P56703,Q86WV5,0
O95251,O00499,0
Q19AV6,O60356,0
Q13651,P07195,0
Q9NX38,O00635,0
Q96HR3,O15269,0
Q13011,Q92643,0
Q9H9E1,Q96D46,0
Q8WXD5,Q14442,0
Q8IUR0,Q02641,0
Q9BS16,P08631,0
Q96EZ8,O43399,0
Q96CB9,P41146,0
Q9BY84,O95154,0
P61081,Q8IWE4,1
P20226,Q96K37,0
P62249,P62753,1
Q9UKV5,P02748,0
Q9BQS6,Q15800,0
P01008,Q9P2R7,0
Q8NBZ0,O14613,0
O43189,O60783,0
Q86UX6,Q9NV72,0
Q9Y5Z9,Q9Y5A7,0
P10809,Q6VVB1,0
Q9H8S9,O14678,0
P02808,Q68DU8,0
Q8N138,Q12981,0
Q15185,Q96Q35,0
P40126,P13987,0
O75072,O00264,0
Q96J77,Q96EY4,0
P09683,O00635,0
Q96CS3,O14678,0
Q9Y5U8,Q96G25,0
Q9P2S5,P63208,0
P12268,P52907,0
O00499,B2RXH8,0
O14863,Q6P2C8,0
P35225,O14949,0
P53990,Q9UN37,1
O75486,Q8IU54,0
Q99952,P52952,0
Q03013,O14874,0
P50750,Q8NCK7,0
O43924,Q03252,1
P30307,Q9UNN8,0
P63267,Q07866,0
O60636,O14763,0
P10916,P12319,0
P31997,Q9UNN5,0
Q8N3R9,Q9H0R5,0
Q9UQF0,Q13148,0
P23415,Q7Z3Y4,0
P13501,Q16570,1
P06899,D3W0D1,0
P67812,P17812,0
P46937,Q15599,1
Q96B01,Q504T8,0
Q9Y680,Q6UWZ7,0
Q8N205,Q03591,0
Q8WVJ2,O75351,0
P62306,Q6IEG0,1
Q9BWW4,O43760,0
Q86T03,P41235,0
P01704,O95926,0
Q8TDQ1,P28070,0
Q9UHA3,P21217,0
Q9BXA6,Q6UWZ7,0
Q9NRD5,P48167,0
P0DN86,Q96EL2,0
A5PLN9,Q86V81,0
Q6UWZ7,Q9ULM6,0
P61927,Q8N8U2,0
Q9Y5U8,Q13177,0
Q86T03,Q14995,0
P0DN86,P29373,0
P28335,Q9NVX7,0
O43390,O15270,0
P59666,P48167,0
Q13049,Q12889,0
Q9H4A6,Q13489,0
P48507,Q92925,0
Q9H334,P43355,0
P43250,Q693B1,0
P31040,Q4AE62,0
P60660,P55081,0
Q96PP8,P30153,0
P35637,P60866,1
Q99496,P45381,0
Q4G0J3,Q9NRF8,0
Q9H0B6,P01303,0
P28908,P23416,0
P08138,Q8NHH9,0
P19429,Q5BVD1,0
Q9P0I2,Q53H12,0
A8MTZ0,Q07820,0
Q9UJ04,Q8ND90,0
Q8N138,Q96HL8,0
Q9GZV4,Q6UXL0,0
Q9BUN8,Q8N138,0
P17787,P51572,0
Q8IY31,P03923,0
P36575,Q9Y2R0,0
O95833,O14949,0
O43914,P47710,0
O43189,Q8NCB2,0
Q9BW11,Q9UBP6,0
O75084,Q9Y2B1,0
Q96DZ1,Q6ZNE5,0
P09467,Q9NTJ5,0
V9HW68,P34897,0
Q9NQ48,Q53RE8,0
Q14995,P46108,0
Q9NPF0,Q9BYD1,0
P63208,Q9BSM1,1
Q8TCD0,O43278,0
Q96MM6,Q969V1,0
P41146,Q7Z6J6,0
Q14995,Q9NXR7,0
P07355,Q86UY6,0
P50052,Q04900,0
P13987,Q9H211,0
P09210,Q9Y383,0
P48506,Q15797,0
P61970,Q495M9,0
Q15672,Q9ULR3,0
O95278,P61019,0
Q5JPT6,P0C5Z0,0
P06858,P21453,0
O95631,A8MTA8,0
O75351,Q9NQ48,0
P55327,P36542,0
P09467,Q8NBK3,0
P07355,P82914,0
Q86UA1,Q14012,0
O00187,Q8IV61,0
P09917,Q99963,0
P62699,P02748,0
Q9Y5J3,P50990,0
P52655,P11908,0
P48050,Q9BZE4,0
B1AHC3,Q99717,0
P48539,P06858,0
O14613,P55327,0
P51553,P60866,0
O15479,P62750,1
Q99595,Q7Z4H4,0
P13987,P63027,0
P0DI82,Q1ZZU3,0
P60891,P10916,0
Q5JXX7,Q9H9Q4,0
Q9NYG5,O43399,0
Q9BZR6,P50542,0
Q8NI22,Q9H469,0
P48506,Q5JSS6,0
P00492,P61254,0
O76082,Q99942,0
Q92994,P0C862,0
Q8ND76,Q14393,0
Q5VUM1,Q86YL9,0
Q9Y6B2,Q9Y5U8,0
Q9UJ78,P01189,0
O75521,Q86UA1,0
P01019,Q9H832,0
O75449,O95070,0
Q8NHP6,Q9BYC2,0
Q8WV44,Q86UT8,0
Q9Y3B4,P05000,0
P62851,Q13895,1
Q8IXB3,P10644,0
P62857,P21217,0
Q07837,Q9NVK5,0
Q03395,P63151,0
Q6PF05,Q00536,0
P17028,Q9H461,0
P10412,P46779,0
P78368,Q6NVH7,0
Q06787,P04628,0
Q9H467,Q9H7E2,0
Q96G97,Q969U6,0
Q9NZ43,Q16890,0
Q14565,A0AVF1,0
P04628,Q15121,0
Q9NZA1,Q6ZTN6,0
O43674,O96000,1
P07864,O60383,0
Q9UL40,Q14442,0
A8K401,Q8N8U2,0
Q6VVB1,Q9UQ80,0
Q9UPY5,P49662,0
P10916,P46736,0
O76082,P63244,0
Q13243,P47211,0
Q9BRA0,B4DUR3,0
O43193,P53611,0
O60573,P07195,0
Q9GZU7,Q9Y320,0
Q8WY22,P25025,0
O75953,P04921,0
Q8N5D0,P43681,0
Q6UVW9,P46736,0
Q04756,O00273,0
Q9BRX2,Q99705,0
Q92478,Q9UK55,0
P21796,Q8NBI3,0
Q8N8U2,Q68EN5,0
Q96G97,Q9BXF6,0
Q86UT8,Q8NFJ9,0
Q8N8U2,P22061,0
P82921,Q8N0V3,1
Q9BRT8,P48039,0
P27482,Q5JS54,0
Q9BZW8,P06340,0
P18509,Q96RR4,0
Q9NUW8,P08697,0
P04439,P33241,1
P61278,Q9BVK6,0
O60573,O14907,0
Q9NX38,P48549,0
O15218,Q6VN20,0
P78362,Q9UQK1,0
A0A5C2G3X0,Q9BSM1,0
P56377,Q9BXS5,1
Q13007,Q9Y573,0
P02748,Q8N884,0
Q02539,P20366,0
O60684,Q9BTT0,1
A6NGN9,Q13541,0
Q99726,Q9BSI4,0
P25116,P60568,0
P04792,Q8IW41,1
Q15561,P10997,0
B7Z8K6,Q8NBI3,0
P02511,A8K4G0,0
P47755,Q504T8,0
P18509,Q96B02,0
Q7L9L4,P47211,0
Q14192,Q96BD5,1
Q8IU60,O43819,0
Q7Z2W9,Q8N5N7,1
P19957,Q96A00,0
Q9Y2J0,P09683,0
Q9Y262,Q16890,0
Q9UJ78,P27695,0
Q13049,P08246,0
P53350,O95563,0
O00257,P04075,0
A1L0T0,Q9H1D9,0
O95415,Q2M329,0
P40426,Q6PCB8,0
Q03395,Q5VWP2,0
P07093,O95967,0
Q96IK5,Q9BXI6,0
P46937,Q96FJ2,1
P48167,P18846,0
P82251,P60201,0
Q99538,Q9GZU7,0
Q86YP4,P06340,0
Q9BVC3,O15371,0
P15880,P62701,1
Q8N5M4,O75636,0
P01286,Q9P0J1,0
O43684,Q12834,1
Q7L523,Q7Z7K0,0
Q96N21,P20366,0
Q9UNL4,Q9H015,0
Q99848,P41146,0
A1L0T0,Q8IYS0,0
P00387,A6NGN9,0
P00973,P12074,0
O95183,Q13277,1
P49257,Q9UIL1,0
O75081,Q16570,0
P48050,P00973,0
Q9UHF4,Q147X3,0
P50990,Q9BUR4,1
P15248,P34741,0
Q96LJ8,Q96Q35,0
P82914,Q9Y2R5,1
O95619,Q8N4P2,0
Q9HC73,O14958,0
Q6P1Q0,P05113,0
P00797,P35269,0
P84074,Q03395,0
Q9NSK0,Q15853,0
Q9Y6G5,Q14393,0
Q8IU57,Q9Y2U5,0
O96013,O43837,0
O00755,Q9UJ04,0
P00797,B4DUR3,0
Q15370,P07357,0
Q9Y6I3,Q8NG41,0
Q12889,Q96H20,0
Q8IYU8,Q9NZE8,0
P08697,Q9Y320,0
Q969X0,O15247,0
Q16890,P25311,0
Q86SZ9,O15488,0
Q9BPX6,Q9NP31,0
P00749,P55000,1
P26951,Q3KP22,0
P19105,Q9Y547,0
Q147X3,Q16621,0
P30926,Q06609,0
O95983,Q8N8U2,0
Q9NVZ3,Q8IUW5,0
P36543,Q15853,0
Q49AR2,P28223,0
P80075,Q8IZI9,0
O75081,O95633,0
Q86W74,Q9Y2T4,0
Q9Y584,Q969V4,0
Q9P2S5,Q9P000,0
Q9UK55,Q9NYB9,0
P06899,Q9UHP7,0
P20062,Q9NRF8,0
P23942,Q0ZCG9,0
P53597,P13688,0
P16152,Q9P1U1,0
Q13952,P08246,0
Q8IV61,O43837,0
Q8NHH9,Q86WT6,0
P22888,Q8IZI9,0
P20809,Q15038,0
O43193,P36897,0
Q5JVL4,Q86TU7,0
O60895,B4DIJ7,0
Q9HC97,Q9UHQ4,0
P30626,P26715,0
P36954,Q86W74,0
P27482,P51884,0
P25311,O14653,0
O14678,Q9H0A6,0
Q3KP66,Q12918,0
Q4G0N7,Q8IYU8,0
P49368,Q14508,0
P17152,Q9BVC3,0
O75486,Q12962,1
P35637,O14931,0
O14645,P35250,0
O95858,P20290,0
Q14188,O14593,0
Q16630,Q9NZC7,1
P07585,Q9HD47,0
Q8NC51,P08631,0
Q9BRT8,P40424,0
Q96MH2,Q8NB37,0
Q9BRT8,P02724,0
Q8TAI7,P55809,0
O00204,Q9Y6B2,0
O00506,P67775,1
Q9NV72,P57764,0
O75351,Q9UN37,1
P07195,P07864,1
Q9H0B6,P08590,0
Q9H1M0,O14732,0
Q8WW35,P30740,0
P17812,Q8IWZ8,0
P03905,Q3MIT2,0
P55809,Q9UKB1,0
P62753,Q9Y2R9,1
P21266,P15509,0
Q96B01,P01019,0
O95747,O75063,0
P08700,P09972,0
A0AVF1,P01033,0
Q6UWZ7,Q9H0C8,0
Q13118,Q13007,0
Q6NVH7,Q15397,0
Q04756,Q99967,0
Q9GZP9,P35249,0
P57081,Q99437,0
O95684,P07948,1
Q8N5Y2,Q9H7Z6,1
Q9UL45,P01210,0
O00463,Q86UT8,0
Q9HB96,O14732,0
O00124,Q02643,0
O75489,Q9P032,1
Q9UL33,Q6SA08,0
O43805,Q8WV22,0
Q7L5N1,Q9BT78,1
Q99879,O14732,0
Q71U36,P46976,0
Q86YL9,P56703,0
P51608,O95970,0
P30926,Q8IZT9,0
P81877,Q86U70,1
Q96EL1,Q86YL7,0
Q14CS0,O43837,0
O96008,Q15800,0
P03928,P08246,0
Q14469,P18621,0
P22736,P37287,0
Q99638,P16152,0
Q12918,B4DJ51,0
Q9NTJ5,P48167,0
Q99519,Q86UX6,0
P52565,Q6DD88,0
P15248,Q9Y3B1,0
Q86SG6,P20674,0
P47755,P56279,0
P61254,P22891,0
P63241,P09467,0
P07492,P17029,0
Q15758,P09919,0
P63267,O75964,0
Q9H6L5,P16152,0
Q13868,Q99547,1
B4DJ51,Q8NHH9,0
Q9BS16,O95747,0
Q9UI09,Q02643,0
Q01113,O60894,0
Q9H461,P60510,0
P42696,Q96MM6,0
Q8IY31,Q00765,0
Q9UL95,P29274,0
P02647,P04180,1
P09936,Q2TAY7,0
Q504T8,B4DUR3,0
Q9P0I2,Q9Y4X0,0
P07437,Q8N0Z6,1
Q9UI30,P31391,0
Q8NA61,P47211,0
P04075,P47871,0
Q13554,Q9H0R5,0
P49116,Q01344,0
O00258,P49069,1
O00170,P04075,0
O60888,Q99726,0
Q14393,Q9NVK5,0
Q92851,O75896,0
Q9H4A6,Q9NZC7,0
O60664,P20645,1
P13647,O94992,0
Q8IXB3,P02765,0
P23945,P48539,0
P00973,Q96IT1,0
Q15038,Q8IYX8,0
P48201,Q7LBR1,0
Q4VC05,Q96GM5,1
P20645,Q09019,0
Q14469,P52294,0
B2RNN3,Q8IZU0,0
P62805,Q93079,1
Q9UHF4,Q12962,0
P20839,P36871,0
O15488,Q8N5N7,0
O95751,Q9P2S5,0
Q07108,Q8N257,0
Q9UQF0,Q8N2K0,0
Q68D85,P25090,0
O60636,Q9BT49,0
P40426,Q9BPX6,0
Q9H461,P56704,0
P35241,P52565,1
Q9H079,P62314,0
H9NIM3,Q96HD9,0
P21266,Q7Z4Q2,0
Q8N8V4,Q8N806,0
P59665,Q9P2S5,0
O60239,P32455,0
Q969S3,P52952,0
B4E0X6,Q8N2K0,0
O15270,P0DN86,0
Q2TAY7,P28335,0
P39019,Q13895,1
P60484,Q9UNE7,1
Q13158,Q13546,1
Q9Y5X1,Q9C029,0
P43358,P52597,0
Q04756,P30988,0
P62491,Q86SG6,0
Q15758,P60660,0
P50458,Q8IZI9,0
P54578,P43681,0
Q9Y383,P17812,0
P41273,P16278,0
Q9Y2B1,Q5VVQ6,0
Q8NFJ9,Q53GG5,0
A0A0B4J2H0,Q9NPE2,0
P46439,Q86W74,0
O95183,Q9NRW7,1
Q00403,Q04206,1
Q9NP79,P07864,0
P0C7W6,P49257,0
O15496,Q4G0X4,0
Q9NUN5,P61011,0
O95674,Q6P9B6,0
Q99714,Q9H9E1,0
Q15011,O75084,0
Q9NVK5,Q9P0T4,0
P78362,Q15397,1
P56703,P21673,0
P36980,O95747,0
Q6NYC1,Q9ULR3,0
A0JLT2,P36954,1
Q8NBS9,P09488,0
Q5JR12,Q99615,0
P31997,O60260,0
P62805,Q7Z2G1,1
P48506,P42677,0
P25929,Q7Z3S9,0
P20226,Q9HAW0,1
O15273,P07195,0
Q99689,Q8WZ19,0
Q9Y320,P21453,0
P50539,P07195,0
Q9Y315,P56693,0
P07358,P05155,0
Q6P1Q0,Q96EH3,0
P15289,A0A0B4J272,0
Q9NX07,P31321,0
P20366,Q9NQG6,0
Q5VUM1,P48735,0
Q86WV5,P00973,0
Q8WV22,O00499,0
Q86WH2,Q68DB7,0
Q8IXB3,A8MTA8,0
Q8TBC4,Q8IXB3,0
O14893,Q86SG6,0
Q96HD9,P01275,0
Q9GZU1,Q147X3,0
Q99519,Q2M3C6,0
P52292,Q9H7Z6,1
O15492,Q3KP22,0
P22891,P78317,0
Q05048,P52952,0
P01225,P30556,0
P61278,Q12974,0
Q6IPU0,P35318,0
P52597,Q86XK3,0
O15143,P57081,0
Q9BXA7,O95278,0
Q12889,Q8IZK6,0
O95470,Q5BVD1,0
P62195,Q16401,1
Q92968,Q9H0A6,0
Q9Y2R0,P10523,0
P62995,P06865,0
Q96LZ7,P55040,0
P35318,O76021,0
P22090,Q9NZA1,0
P30926,P48039,0
Q6P1Q0,Q96ES7,0
O95999,P55809,0
P07195,Q9BS26,0
Q9NS61,P46439,0
Q9Y3Y2,P30988,0
Q14442,P27449,0
O95685,Q693B1,0
Q8NFJ9,P21549,0
P09622,P11182,1
P15735,Q13113,0
Q9C029,P03923,0
D3W0D1,Q4G0X4,0
Q15485,Q14192,0
Q6DKI1,Q8NBK3,0
Q9Y547,Q16548,0
P40426,P57764,0
H9NIM3,Q9H832,0
P62312,Q8N140,0
O60232,P07355,0
O95944,Q07866,0
P30154,P67775,1
Q9Y4X0,O95944,0
Q6UXZ3,Q9NTX7,0
Q9NZT2,Q8NB37,0
Q5BJH7,Q13895,0
P23511,Q8IY31,0
P42679,Q9NX01,0
P82914,Q86TU7,0
P43681,A6NGB9,0
Q9BTL4,P49257,0
P10916,Q9H1P3,0
P62805,Q99873,1
Q9BT92,O95751,0
Q15038,P28072,0
Q99538,Q13586,0
P04070,P18077,0
Q99689,O60636,0
Q99547,O43193,0
O76082,Q8N1K5,0
A1L0T0,P04792,0
Q5JXC2,P0C862,0
Q6NVH7,P60510,0
Q14995,P42167,0
Q6PCB8,Q99877,0
P49662,Q8IVW4,0
P57087,P15289,0
Q6PJ61,O43715,0
Q6P1Q0,Q8N140,0
Q96BK5,Q9UL33,0
O15355,P49286,1
Q15014,A8MTZ0,0
Q86W74,P00797,0
Q9BYD2,O00757,0
P02808,P19484,0
P55085,Q9Y6N9,0
Q8IU57,O43175,0
P50553,O14732,0
Q8IVH2,P16871,0
P16455,Q15853,0
Q9HC97,Q8IU54,0
P01225,O14598,0
Q5JXC2,O43927,0
A8K4G0,Q9GZX7,0
P06858,Q9BZS1,0
O00232,Q16401,1
Q68DB7,P09488,0
P00492,Q9P0I2,0
Q04756,P63220,0
Q8IZP0,P29274,0
Q96K37,Q9NZQ7,0
O43278,P41587,0
O14949,P83876,0
Q8ND76,Q5VUM1,0
P01225,P18754,0
Q12798,P33778,0
P27695,Q13011,0
Q0ZCI9,O43927,0
Q9NV72,P15374,0
Q09019,P01210,0
Q9UFW8,P45985,0
Q96PD4,P09919,0
Q8WXF8,P25929,0
P17787,P15311,0
D3W0D1,Q9Y512,0
Q9NX07,O60238,0
P49116,Q8IWF2,0
P33241,Q96PP8,0
Q9Y266,Q9UKR5,0
Q14442,Q96ES7,0
Q9BRV8,P57054,0
O43488,Q9NR50,0
Q9H939,O15488,0
P27482,P47224,0
Q8IV16,P47974,0
P00338,Q9HBE4,0
P01019,Q7Z6M4,0
O15194,P22888,0
O43395,O75426,0
Q3MJ62,O14931,0
P60891,O76080,0
P48201,Q03395,0
P02647,Q9HC97,0
Q9P2S5,Q15291,0
Q9UL33,P20645,0
Q06587,O00187,0
Q7Z7K0,Q96PK6,0
P55040,Q9NYY1,0
P62318,P31997,0
A0A0B4J2H0,P52566,0
Q7Z6G3,Q01658,0
Q86YL7,P02808,0
P06340,P56159,0
Q02643,Q8NFH8,0
P47211,O14732,0
P12757,Q9UQF0,0
O95685,Q8WXI9,0
O15269,O60232,0
Q9HCC0,Q16621,0
Q9NZI8,Q9UNN8,0
P01019,P49840,0
Q5JXX7,Q7Z7K0,0
Q13501,P06858,0
P28068,S6B2B6,0
O95674,P32298,0
P67812,P09467,0
P58753,Q9NWZ3,1
Q9H9T3,Q96GM5,0
Q9HCE5,P28676,0
P51808,Q9H9E1,0
Q99623,Q15758,0
P33681,Q8N4P2,0
Q8WYQ4,Q07820,0
P21549,Q8TBC4,0
Q9BYC2,Q9P0J6,0
P02679,O95470,0
Q96F86,P20839,0
P55040,P50991,0
P48145,P56181,0
O95630,Q96K37,0
P32456,P28347,0
P07437,Q9BQE3,1
Q86W74,Q15038,0
Q07955,Q53H12,0
Q8N5Y2,Q92968,0
Q5JVF3,P0DN86,0
P37173,P00797,0
Q86U44,Q9P1Z2,0
P82664,Q9H079,0
P40429,Q99731,0
P50213,Q8WU39,0
O14682,Q9H0H3,1
P12643,Q13705,1
Q1ZZU3,Q9UPM6,0
Q15758,O00258,0
A8MTZ0,Q9Y265,0
O14907,Q9H840,0
P35318,P62495,0
O75449,A6NGN9,0
P46108,Q9BRX9,1
Q6UWZ7,Q13216,0
Q6NVH7,Q13546,0
O14613,Q9GZU1,0
Q13114,Q13490,1
Q9Y4Z2,Q12889,0
O43819,Q99848,0
Q9H009,O43291,0
Q9NX18,P49841,0
P47870,P48544,0
P50591,P22888,0
Q9NXR7,Q13952,0
Q95460,O14618,0
Q6UVW9,Q6P1L5,0
P09467,Q9NVK5,0
Q5BJH7,P51149,0
Q7L4P6,Q8N5A5,1
Q15853,P04070,0
Q14592,O95970,0
Q9BXA7,Q6NXE6,0
Q6IEG0,Q8N138,0
O75486,P28161,0
Q8NA72,P20963,0
P43026,Q8N8V4,0
A6NGB9,A6NGN9,0
Q9Y570,Q9NZV8,0
Q9Y6Q6,P00441,0
Q95460,P22304,0
P46060,P01222,0
O00161,P41181,0
Q9UPY5,O75351,0
P59666,Q8NEF9,0
Q6NXE6,Q8IYS0,0
P23416,Q9NZI8,0
O95944,Q86WH2,0
O95674,Q9Y3B9,0
P27918,O95707,0
O00506,P08631,0
O15160,Q9Y2Y1,1
P51811,Q9BW27,0
Q86SE8,Q14995,0
Q96EL1,P07585,0
Q15691,O60683,0
P51149,Q9UBQ0,1
Q07837,Q9NX08,0
Q8IV16,Q96HS1,0
P49411,P52815,1
P56279,Q6PJ61,0
A5PLN9,O43557,0
O14925,P47211,0
P21453,P49247,0
O96019,P12273,0
Q6IPM2,Q9Y3B9,0
Q9NXI6,Q16602,0
Q8TEB9,P20290,0
Q86XK3,Q96FJ2,0
P43358,P0C862,0
Q7Z4V5,Q9Y680,0
Q86WT6,P55809,0
O76038,Q99538,0
P01222,P37268,0
Q63HQ0,O75896,0
A0AVF1,P10073,0
O43189,O60895,0
Q9ULR3,O15269,0
P21266,P0DOX5,0
Q6IEG0,O43399,0
Q9UK55,O75832,0
Q5JR12,P05771,0
Q8N5D0,O75896,0
P41273,P07358,0
P46736,P36957,0
Q12962,Q8WTS6,1
Q53QV2,P59666,0
P32121,P36575,1
Q9BPX6,O43819,0
Q1ZZU3,P00338,0
Q15853,V9HW68,0
Q9NYY1,Q9H4B7,0
P06865,P07686,1
P02808,Q96A47,0
P40199,Q13277,0
O00257,P48507,0
P41146,Q96FJ0,0
Q13573,Q15828,0
P12524,Q68DU8,0
P15509,A1L0T0,0
A6NI15,O43189,0
Q9NWT6,Q68D85,0
O15156,Q96LB2,0
O15354,P02748,0
O14863,Q92930,0
P46736,O95169,0
Q7Z6M4,Q9P2S5,0
Q13064,P04921,0
Q58FG1,O15239,0
P01033,P50281,1
P0CG13,Q6NXT1,0
O14544,Q9GZU1,0
P06858,Q5JVF3,0
Q92903,Q96DZ1,0
P01210,Q08AG7,0
P43357,Q96FJ0,1
P14598,Q9BUZ4,1
P00797,P19438,0
Q8WXC6,O00187,0
Q8IV16,Q9NUN5,0
O75386,Q9NS91,0
O60896,P61927,0
S6C4R2,Q96HT8,0
Q9Y5A7,O95944,0
P06729,A0AVF1,0
Q06609,Q9UI08,1
P09661,Q9Y3B4,1
P04075,Q00013,0
P62906,Q9Y3U8,1
P24158,P49411,0
O43193,P53634,0
P05121,Q9BT92,0
Q9Y5K5,Q9GZU1,0
Q02641,Q13489,0
Q07108,Q8WUB8,0
P47914,P57764,0
O95970,Q00987,0
Q9NV31,Q96BM1,0
Q9H1Y0,Q9NX38,0
O60238,Q8WUP2,0
P35318,P10145,0
P13501,Q6UWZ7,0
Q16602,P33241,0
P09382,O15217,0
Q9Y3A3,Q9Y3B1,0
O95045,Q8IUQ4,1
Q9BRA0,P17980,0
P61328,P48382,0
O95407,P48023,1
Q6NVH7,Q99519,0
Q9UJX3,Q6NVH7,0
P17568,Q6UXL0,0
P48169,O95154,0
Q6IPM2,Q13838,0
Q05048,P63267,0
Q9NQ89,Q9UBS8,0
Q02641,Q9Y3D0,0
O14543,Q9NS61,0
Q14790,Q9UL33,0
P43358,Q9BRX9,0
P0DP25,Q15051,1
P25789,Q92530,1
O43316,P30307,0
Q9NZA1,P24539,0
Q12792,P43250,0
P05161,Q9UK80,1
P38919,P46976,0
Q86WR7,Q96HD9,0
P59666,P62495,0
Q99471,Q86UT8,0
Q9Y3Q3,Q15853,0
Q9ULV8,Q02742,0
Q86SZ9,P01019,0
Q01959,P30740,0
P52597,P20062,0
Q4G0X4,Q15233,0
Q9NRD1,Q8WUP2,0
Q9C073,Q9BYC2,0
Q6UXL0,Q9Y6G9,0
O14931,Q9BYD3,0
P48050,Q8IZK6,0
P01210,Q9UQK1,0
A1L0T0,P02794,0
Q495M9,Q01344,0
Q14442,Q9NY12,0
P07205,Q68EN5,0
P09488,Q5TD97,0
O14931,O15514,0
P30532,O95273,0
Q9H015,P14635,0
P60891,Q99879,0
P20839,Q8NHP6,0
Q6P1J9,Q8N140,0
Q9NWQ8,Q96LB2,0
Q99961,O00571,0
Q01344,Q13113,0
P35250,Q96RS6,0
P32297,P42771,0
P01286,P68104,0
Q8N4P2,Q99592,0
Q8N138,Q6PF05,0
Q16401,Q9Y5U8,0
Q5T2W1,Q9Y6V7,0
O60828,O00187,0
Q13162,P08195,0
P01704,Q9ULP0,0
P50213,P29466,0
Q05D32,Q8TDR2,1
Q9UBQ0,P01704,0
P32321,P51553,0
