protein1,protein2,interaction
6PIS(1):A,6PIS(1):M,1
6D0J(1):C,5I4R(1):D,0
6A77(1):A,7D85(1):C,0
3NAP(1):A,3NAP(1):C,1
4P78(1):A,6KYK(1):D,0
4DI3(1):C,2W8B(1):A,0
3HW2(1):B,3CUE(2):I,0
1BDJ(1):A,2P22(6):A,0
7CGW(1):C,4DOH(1):A,0
6Y3Z(1):C,5O9E(1):A,0
6BJ8(1):H,5ZWL(1):E,0
4JIW(1):B,7TIH(1):Z,0
5VMM(1):C,5VMM(1):E,1
1GCW(1):D,6V6A(2):C,0
4N90(2):S,6GN8(1):C,0
3F62(1):A,2NPS(1):B,0
5WE2(1):D,1RVF(1):H,0
1FJ1(2):E,3B9K(2):F,0
5FV8(1):A,4JYV(1):H,0
3H6S(2):B,3H6S(2):F,1
3B0Z(1):A,6OYH(2):G,0
4ZJV(1):A,6CXT(1):A,0
4BVU(1):C,1RH5(1):A,0
1S70(1):A,5LDD(2):D,0
5N9J(1):B,1M10(1):A,0
6QNP(3):J,5Y7Y(1):A,0
7R8U(1):BBB,1L0L(2):I,0
5MG5(2):Q,6GBU(1):C,0
5OKZ(2):A,4PKY(2):D,0
5V74(1):Q8,3C5Z(1):H,0
1YVB(1):A,5JZ7(1):C,0
5YI7(2):D,3KRC(2):A,0
2XA0(1):A,4B1U(1):B,0
6XQW(1):L,3KJ4(2):D,0
3CBK(1):A,6LHF(1):A,0
3EUK(2):L,4RLJ(2):A,0
4NP4(1):A,4YC7(1):B,0
6L8G(1):B,6L81(1):B,0
1H31(1):A,1H31(1):B,1
7UBZ(2):D,7MNS(1):B,0
4NRH(1):D,2JGZ(1):A,0
6QTA(1):B,3L1Z(2):A,0
2I2X(2):G,3H7H(1):B,0
2GTP(2):B,4JYV(1):L,0
7KDF(1):E,3DRA(1):B,0
3OJ3(9):A,3OJ3(9):I,1
3DXR(1):A,4TXR(1):A,0
2P22(6):D,2KIN(1):B,0
6C48(1):B,7M4O(1):A,0
7Q1F(1):B,7OWC(1):C,0
1OFU(1):B,1OFU(1):Y,1
3T5X(1):B,7CUJ(1):C,0
3KF8(2):D,4LZX(1):A,0
7CZE(3):F,5NBQ(1):D,0
3ZGX(1):B,3OWE(6):L,0
2VN6(1):A,4DEP(2):F,0
4Z8L(1):A,6DFL(1):A,0
6CWD(1):G,6A2B(1):A,0
3UC0(2):M,6II4(1):H,0
5C2U(1):B,2P22(6):D,0
3HD8(2):D,3B1S(2):D,0
4DHX(2):D,1SQ2(1):N,0
5PAM(1):B,6BD2(1):A,0
2VCP(2):B,2VCP(2):E,1
2VH5(1):H,1KYO(1):R,0
5FMK(1):A,5FMK(1):B,1
6XTF(1):C,6KZ0(1):A,0
1JTD(1):A,4XT2(1):A,0
5FB8(1):A,2A1U(1):B,0
7W7B(1):C,6HN7(1):A,0
5XCV(2):E,6VY6(1):H,0
1HTR(1):P,1XL3(1):A,0
5I4R(1):D,3CWB(1):A,0
5J9Q(3):I,4IYP(1):C,0
2H47(1):C,3S3X(1):A,0
4AP4(1):B,6FNN(1):C,0
6A3W(4):K,1NTZ(1):B,0
7B56(1):A,4NEE(2):J,0
4V82(1):BI,3ZIA(2):G,0
5CBE(2):F,6WMD(1):B,0
3SIP(1):F,5TPN(1):L,0
2EIN(1):Q,6RTW(1):B,0
5AWF(2):E,4XH9(2):D,0
3L9J(1):T,4OWT(1):C,0
2INN(1):C,2INN(1):L,1
5FWW(1):B,5JNE(1):B,0
7BBL(2):D,7EGS(1):B,0
1AN1(1):E,1AN1(1):I,1
2C1M(1):B,2NN6(1):C,0
1BVY(1):A,2PVO(1):C,0
5WVO(1):A,5F0L(1):B,0
5CZ5(1):K,3DGE(3):A,0
7PCS(1):B,1XX9(1):B,0
5ZTB(1):B,2ZVO(1):D,0
2DQN(1):C,4NG2(2):H,0
6QIO(1):B,6QLB(1):D,0
4JBW(2):I,4MJS(5):I,0
4PWV(1):A,6S8S(2):C,0
4UVP(2):C,3F9K(16):e,0
7EOW(1):A,6IF2(1):B,0
5UA4(1):A,5A1N(1):B,0
3BG0(6):F,1TA3(1):B,0
4QD2(2):F,6H4C(1):A,0
4DJF(1):C,5F0J(1):B,0
4XVP(3):C,7NWU(1):A,0
7XAY(1):E,4ZFO(2):L,0
7VMC(1):A,6S53(1):B,0
7BV7(1):B,4JHD(1):C,0
3IMA(1):B,3WMJ(1):B,0
4E4D(1):X,1WYW(1):A,0
7V8G(1):A,6WN1(1):A,0
7JMS(3):F,6DNZ(1):D,0
5E9D(2):I,1OWS(2):B,0
5DMV(1):D,1TYG(1):A,0
6VCM(1):A,4D0C(1):A,0
4OT1(1):A,5D2M(1):G,0
5DO2(2):L,5U3J(1):H,0
5X0Z(2):C,6ET9(1):B,0
1YNT(1):C,1YNT(1):G,1
4I0P(2):F,3IOZ(1):A,0
7AHZ(2):BBB,5DA7(2):E,0
4AYM(2):A,4M75(1):A,0
2ADF(1):H,4QPI(1):C,0
6S1R(1):B,1E6J(1):H,0
3VYS(1):C,2NN6(1):D,0
7M0X(1):A,6K65(1):A,0
4ZFO(2):K,6ISC(1):B,0
1NW9(1):B,3H7H(1):B,0
6P66(2):C,6VJ5(1):B,0
6IRE(1):A,6IRE(1):B,1
6GRH(1):1,7R74(1):A,0
3L7Z(1):E,3PDI(1):D,0
4W4L(1):B,3M91(1):A,0
4DFC(2):D,2V9T(1):A,0
5GHW(1):P,7PB8(1):R,0
1E6J(1):P,5E79(1):F,0
5B5E(1):J,6LGW(2):F,0
5FVD(1):A,5E94(1):G,0
4NN6(1):C,1Z6J(1):L,0
3T98(1):A,5ZVK(1):c,0
6I0D(1):H,6DXO(1):D,0
2Y9M(1):B,4NN5(1):C,0
4KNG(1):E,4MN4(1):A,0
4ZRK(3):C,6I4X(1):A,0
3RKD(1):H,4Z2M(1):B,0
3CFI(2):D,4DFC(2):D,0
5CM8(1):B,7L6V(1):C,0
5GVI(1):A,5C3J(2):H,0
4RGM(2):C,5ZZN(1):J,0
3P30(1):L,4HEA(2):P,0
4N7V(1):C,5F7K(1):A,0
3CPJ(1):B,3MOP(1):K,0
2C1T(2):B,7P3I(1):A,0
1SQQ(1):K,2INN(1):L,0
7PB8(1):U,7PB8(1):P,1
6RPS(1):A,4KBM(1):A,0
6PGK(1):F,3P71(1):T,0
1FLE(1):I,4F37(1):H,0
1Z6J(1):L,6PE9(3):U,0
5Y7Y(1):A,5DA9(1):C,0
7AL7(1):A,5HXB(1):X,0
3TMH(1):I,5YR0(1):B,0
5NBN(2):G,5OQT(1):C,0
6A2B(1):A,5VIT(5):Y,0
1QTY(2):U,5MU3(2):F,0
2V55(2):C,2V55(2):D,1
6A2B(1):B,3RRM(1):A,0
6MOE(2):C,6GVW(1):B,0
1CT2(1):E,4LL4(1):D,0
2P9S(1):F,1RKE(1):A,0
6Q45(2):M,4MSV(1):A,0
6JH0(1):C,6JH0(1):B,1
5U4P(1):C,6GRH(1):A,0
2C1T(2):D,6V6A(2):C,0
6J08(2):B,6I9I(2):D,0
3JQO(1):U,4C1N(1):C,0
4LMQ(2):F,4KHT(2):A,0
4WA6(2):F,5T5W(1):B,0
4CMH(1):B,7ZY4(1):C,0
3H4S(1):E,1FBV(1):C,0
7Z73(1):B,6I1P(2):E,0
1TYG(1):A,7DS2(1):B,0
3VMF(1):B,1YQ4(1):C,0
1EF1(2):B,5Y5S(1):9,0
6B4H(1):C,5NVL(2):D,0
7ZKW(1):C,5XYV(1):A,0
5IY5(1):L,5I9E(2):H,0
7AHU(1):D,2BRQ(1):A,0
3ONA(1):A,7KDF(1):A,0
6C5W(2):B,7ACY(1):D,0
1JK9(1):A,6LBX(1):B,0
3IMA(1):B,2HNT(1):E,0
7F37(1):A,3DF0(1):B,0
3NDY(1):E,3EG5(1):C,0
5W5D(1):B,3FGA(1):B,0
4XAK(2):D,5B5E(1):H,0
1BQP(2):C,1GL0(1):I,0
7RD5(1):B,5XNB(5):M,0
6H8K(1):1,6H8K(1):K,1
3QBT(1):A,3QBT(1):B,1
1M1J(1):D,7UBZ(2):C,0
6OQ3(1):A,2NPS(1):D,0
1BUN(1):A,5XMJ(1):C,0
5LF4(1):G,5N9J(1):R,0
1OEY(1):J,4L1Q(1):A,0
7Z72(1):A,2J3T(1):C,0
5O76(2):F,1UB4(1):C,0
3VYT(1):C,4U3J(1):B,0
3UVV(1):A,3HB3(1):B,0
6FZW(1):A,3C59(1):A,0
4L63(1):A,1JJO(1):D,0
3F8U(2):C,3F8U(2):D,1
1UNN(1):D,4E6N(1):B,0
4ONS(1):B,2WWZ(1):C,0
5L0V(1):A,6D7C(1):F,0
4V62(2):BD,2PMI(1):B,0
7OG1(1):DDD,3OUN(1):B,0
5OKZ(2):I,6MRQ(1):A,0
4F37(1):H,7CEB(1):D,0
7O52(1):U,1H1V(1):A,0
6D9W(1):L,4NRH(1):A,0
6Q8X(1):H,1S3S(1):G,0
2GEZ(2):F,3V62(1):A,0
3INB(1):A,3FHC(1):A,0
5CZV(1):H,5F74(2):B,0
6GHO(1):A,2PMZ(2):S,0
3N9U(1):B,4GEH(2):C,0
5E79(1):a,5E79(1):o,1
1NTZ(1):J,1OQD(1):K,0
6JLM(1):c,6B0A(1):H,0
3W1Y(1):A,4X2H(1):A,0
5ABY(3):E,5ABY(3):F,1
3O4X(2):F,2O25(1):D,0
4M0W(1):A,4I6M(1):B,0
7UPM(1):B,3JUA(1):B,0
1URQ(1):B,2DYO(1):A,0
6JLZ(1):L,3STB(1):B,0
7VCQ(1):B,2P58(1):B,0
6A6X(1):B,5L8R(1):J,0
1B0N(1):A,1AN1(1):E,0
1TOC(4):F,5BN0(1):A,0
2BEX(1):C,7CD8(1):B,0
5K59(2):H,1SQ2(1):N,0
1TQB(1):A,4DKA(1):D,0
5OKZ(2):D,6JWP(1):E,0
1JJU(1):A,4JBW(1):M,0
3IPM(1):B,5ZQ3(1):A,0
1TQB(1):A,1TQB(1):B,1
6QNP(3):J,1U6H(1):A,0
3FFD(1):B,4NQK(1):H,0
1TU3(2):H,6YGU(2):D,0
1MEC(1):2,2HJ9(1):A,0
7AHU(1):C,5IY5(1):M,0
1FM9(1):D,6HUQ(1):Z,0
6JLY(1):E,3P30(1):A,0
6RGO(1):B,7EFA(1):B,0
2ADF(1):L,2FOT(1):A,0
7LVS(1):B,5F0L(1):B,0
6S84(1):B,4XB6(1):C,0
2BEX(1):C,6T7F(1):B,0
3ZXU(1):B,4ZFO(2):K,0
1GL2(1):A,5I4R(1):C,0
6D68(1):C,7BYF(1):A,0
6QGT(1):B,2J0M(1):A,0
7LWB(1):A,1UKV(1):Y,0
1C6V(1):A,3SHJ(1):B,0
2O01(1):J,3H87(1):C,0
4GIP(1):B,4GIP(1):E,1
6WMW(1):M,1LQB(2):D,0
6FGB(1):A,7LWB(1):D,0
4YXW(1):C,2VDU(1):D,0
5D0Q(1):D,7EWJ(1):A,0
1D3B(3):E,1D3B(3):F,1
6KCR(1):A,5L8R(1):1,0
6ABO(1):A,1ZLH(1):B,0
7EQZ(1):I,6F3Z(2):D,0
4AP2(1):A,1HTL(1):C,0
4DID(1):B,4M6W(1):A,0
7C13(1):C,7F28(1):B,0
5E7T(1):B,6K68(4):J,0
5B0O(3):G,3FRP(1):B,0
3L7Z(1):E,2XCM(2):B,0
4OKV(2):D,6LIR(1):B,0
6W1Q(1):E,4O93(3):B,0
2BTO(1):T,6YPT(1):A,0
4MSV(1):A,2YFV(1):B,0
5J7C(2):B,5TIH(1):A,0
1KDQ(1):B,5L8W(1):C,0
1ORQ(2):C,6HGG(1):B,0
5V52(1):A,5UJ7(1):C,0
3HD7(2):E,3U82(1):B,0
2ARJ(2):A,1GCQ(1):B,0
3TVJ(1):A,1R8O(1):B,0
2A2X(1):L,6H4C(1):B,0
6RGO(1):B,5G1X(1):A,0
5JJD(1):B,2E74(1):B,0
3B0Z(1):B,1HXY(1):B,0
6J4V(1):A,4YEB(1):A,0
6H4B(1):A,4HCR(1):H,0
6FF3(1):A,6FF3(1):B,1
4HXI(1):B,2GUZ(6):K,0
4XYI(1):A,2ZHX(4):G,0
7DNN(1):B,4P3Y(1):B,0
5WXK(1):A,1BUI(1):C,0
7DKH(2):G,2A0L(1):F,0
1TME(1):1,5FGI(1):I,0
5EP6(1):B,6RNK(1):B,0
7MUB(1):A,3KYS(1):A,0
6PBK(1):A,7WZ6(1):B,0
4RF0(1):A,3LEV(1):A,0
2XHL(1):B,5Y7Z(1):A,0
2IJO(1):A,5J98(1):C,0
7SH3(1):B,6N9G(2):B,0
4RA9(1):A,4RA9(1):B,1
6FOC(1):H,6MJE(2):F,0
6IW8(1):C,3LCP(2):B,0
5OKZ(3):K,5E79(1):F,0
1ZBX(1):A,2PG1(2):J,0
3GJ3(1):A,3FDS(1):A,0
3PIN(1):B,2INP(1):F,0
5M94(2):D,5W5D(1):B,0
4OY2(1):B,5OKZ(2):G,0
4WPX(1):F,3CUE(4):X,0
1N2C(1):A,2WPD(1):L,0
6LW4(1):A,4MQW(1):X,0
7MXF(1):A,4IAO(1):A,0
5JAA(1):A,5JAA(1):D,1
5FI0(2):C,3P4U(2):C,0
3OAA(3):X,1JRH(1):L,0
6UKA(1):B,3HE5(2):D,0
5XSJ(1):X,3RL0(3):I,0
4NQK(1):C,4NQK(1):H,1
6VVU(1):J,1UW9(1):W,0
3KYH(1):A,4JX1(2):B,0
1TOC(4):F,3F75(1):P,0
4C3J(1):C,3M0D(2):B,0
5KIN(1):D,6VME(4):H,0
5GK9(1):A,5XLN(1):B,0
7C4S(1):H,5X3X(1):Q,0
6BI8(1):A,5F5P(1):B,0
1IXS(1):B,6O1F(1):I,0
6FIB(1):B,7OJX(1):C,0
6FEA(1):A,6BAE(1):B,0
2F9I(1):C,2F9I(1):D,1
1SGH(1):A,1SGH(1):B,1
3HR5(5):B,2PMI(1):A,0
4LGP(1):B,3LEV(1):A,0
3OAG(1):A,3OAG(1):B,1
5K7W(1):A,5K7W(1):B,1
3CJI(1):B,7S4N(2):C,0
3WOD(1):F,7TIH(1):Q,0
6OKN(1):B,6OKN(1):R,1
5DA9(1):A,2QKL(1):B,0
4C5G(1):A,6O60(1):A,0
4QPG(1):C,5G52(1):B,0
1Q90(1):M,2ZIV(1):B,0
6IXP(1):A,4XGC(1):E,0
5B58(1):B,3F5C(1):B,0
3LPE(4):G,3LPE(4):H,1
3F8U(2):C,7SKL(1):B,0
4Z94(1):G,4DZU(1):B,0
6SNS(1):B,3DVA(1):I,0
6EWB(1):H,5HKK(2):I,0
2D7C(1):C,6GJU(1):B,0
6AXG(2):C,2X9A(2):A,0
2Q8A(1):A,3HE4(2):A,0
1JR3(1):D,7MO4(2):C,0
2PBD(1):A,6GR8(1):B,0
5VO0(1):F,3HGK(3):G,0
5VIT(5):R,4JS0(1):B,0
3H87(1):C,3DSX(1):A,0
7ZYU(1):A,3ZNZ(1):B,0
2NZ1(1):B,2NZ1(1):E,1
4PKI(1):G,1IAR(1):A,0
3ZYJ(1):A,4J9U(2):D,0
4YX7(2):E,1NFD(2):B,0
3JQO(1):U,6FQB(1):E,0
3VGA(1):C,6JWP(1):B,0
4M6W(1):B,3K1R(1):A,0
3VGA(1):A,5TUU(1):B,0
3HD8(2):C,4M69(1):A,0
3P6Z(2):H,5E5M(3):E,0
7LR4(1):D,3MOP(1):G,0
4HCR(1):A,4PDC(1):E,0
1XXH(2):J,1XIW(1):B,0
5X6V(1):E,6F5Z(1):A,0
3ICI(1):A,5KNC(1):H,0
6D0U(1):A,4ZV0(1):B,0
6Q68(1):B,1NPE(1):A,0
4AXG(1):C,1GLA(1):G,0
1QUN(2):D,4YFD(1):B,0
2RHK(4):D,6F3Z(2):D,0
1EGJ(1):A,3S1K(1):B,0
5E79(1):V,4QIW(2):V,0
6DFL(1):B,6IY6(2):J,0
5XYN(1):C,6HUQ(1):a,0
3VCM(1):A,4G7Y(1):L,0
3GA9(1):S,2XJZ(2):L,0
4XD7(1):H,6D0U(1):E,0
3OAA(3):X,5B39(1):A,0
1JJU(1):A,2BPB(1):B,0
1ZBX(1):B,4WPX(1):C,0
4AEZ(1):C,3ZKN(2):H,0
5B0O(3):G,6TBN(1):A,0
7E34(1):A,3MM5(1):A,0
5T5W(1):A,5N9J(1):S,0
5GPG(1):B,6JH0(1):C,0
1I8L(1):A,6UVO(1):D,0
3C59(1):B,6X90(1):B,0
5WBU(1):D,5IY5(2):P,0
3NAP(1):C,7VCQ(1):B,0
4CCM(1):B,4CCM(1):D,1
6MLK(1):A,1BI7(1):A,0
3MHV(1):A,6VY6(1):A,0
6PGK(1):I,6PGK(1):L,1
1SXJ(1):G,1GAQ(1):B,0
3W3A(2):O,1VRA(2):A,0
3F5C(1):A,3EUH(1):A,0
1UW9(1):W,4Y99(1):A,0
4M78(2):H,7B5G(1):B,0
6NE1(1):B,5DMJ(2):D,0
3ZET(1):B,5ZT0(1):G,0
5DMV(1):C,5DMV(1):D,1
3C0R(1):D,5UPK(1):C,0
3FJU(1):A,3FJU(1):B,1
7DM2(1):H,3GC3(1):A,0
3BG4(1):C,6FXN(2):J,0
3FHC(1):B,4F37(1):H,0
7ZYH(4):J,5N1T(1):W,0
4B8A(1):A,4B8A(1):B,1
5OKZ(4):V,3PXG(1):B,0
6B0E(1):B,5ZS0(1):C,0
7JV7(1):A,3Q68(1):C,0
4GOJ(1):C,3RPF(4):C,0
6IHJ(1):B,7JXV(1):B,0
4LVN(1):A,4LVN(1):C,1
6FJY(1):A,6FJY(1):B,1
3U6X(1):Y,4H44(1):C,0
4I0P(1):D,5K35(1):A,0
2GTP(2):B,2GTP(2):C,1
6E5U(2):K,6ELU(3):H,0
6SNS(1):A,4W6X(1):B,0
3TBI(1):A,1MQL(1):E,0
5FER(1):A,3VIQ(1):A,0
6IAN(2):B,7CNC(1):B,0
7A0X(2):B,5F7K(1):C,0
5CVM(1):A,1MZW(1):B,0
6GTQ(1):A,1E6J(1):H,0
2QKW(1):B,7M76(1):C,0
1DD3(1):B,1XCQ(4):S,0
1XCQ(4):G,3HI2(1):A,0
7QIJ(1):CA,7QIJ(1):CC,1
4KXZ(2):D,6UUJ(1):C,0
2WWX(1):A,2WWX(1):B,1
1BQP(2):C,4NDN(1):F,0
5XFA(2):G,3HB3(1):B,0
5OY4(2):B,6U3V(2):B,0
6VEL(1):C,4N7V(1):C,0
2XGY(1):A,6PE9(3):E,0
5H2F(1):D,5H2F(1):L,1
1B9X(1):B,2XA0(1):C,0
4G59(2):B,4WNL(2):E,0
5NBN(1):D,6DFL(1):A,0
7CI2(2):D,1OQE(1):Q,0
3A1P(1):A,5OKZ(4):W,0
7RCO(1):F,3LCP(2):D,0
2OXQ(1):B,6GP1(1):B,0
3U6X(1):D,5T61(1):O,0
1N73(1):F,1KO6(1):B,0
3DXR(1):B,6HGC(1):A,0
6WUD(1):A,4LVN(1):B,0
3DLQ(1):R,1TEC(1):E,0
1FBI(1):H,7RBS(2):D,0
4DXE(2):J,3LDZ(4):G,0
3O2D(1):A,4Z3U(1):B,0
6G4J(1):A,3Q3M(1):B,0
7JTP(1):A,2HD5(1):B,0
6TOU(1):A,7R1Z(1):A,0
5EJC(1):A,4NKD(3):F,0
1JMX(1):G,4QLP(1):B,0
3LW5(1):J,6C09(1):C,0
4IJ3(1):C,1KKM(1):B,0
5DJU(2):D,4XE5(1):B,0
7OAT(1):C,4LW4(1):A,0
6FAX(1):H,4OYD(2):C,0
5MFC(2):C,6FQA(1):A,0
3Q9N(1):A,4B1U(1):B,0
1Q90(2):G,7NA9(1):A,0
5C0N(1):A,3OAK(1):D,0
7EKN(2):C,6KCR(1):A,0
4FMB(4):B,5CCI(1):D,0
7WUX(1):A,7EOW(1):A,0
2AST(1):B,2AST(1):C,1
3RMK(2):D,3RMK(2):E,1
3QAZ(12):h,4I0W(2):C,0
2DYP(1):D,7C7X(1):E,0
3DSX(1):A,3OR6(1):C,0
6Q8X(1):A,6QJ2(1):B,0
1A2X(1):A,6DHP(1):r,0
5CBE(2):F,3ZFW(1):X,0
6JLZ(1):M,5N9J(1):G,0
4CJ2(2):D,5JHF(1):A,0
5B57(1):B,5B57(1):C,1
5LZ3(1):A,1GL2(1):C,0
5CX2(1):A,3U30(1):A,0
1L4A(1):D,5OTJ(1):C,0
3VMF(1):B,5GHA(2):H,0
4DAY(1):A,6G8R(1):A,0
6ZG3(2):B,5JSN(1):B,0
5XA5(1):B,2IZV(1):A,0
3RPF(4):C,2E74(1):F,0
5ONS(1):B,3VH7(1):B,0
2WEL(1):D,3D85(1):C,0
6TRS(2):D,5AAW(5):H,0
6JDJ(1):C,2HJ9(1):C,0
4ES4(1):B,3TSO(1):C,0
6N4N(2):C,4XD9(1):B,0
3PK1(1):B,6H9B(1):E,0
6ZXW(1):G,3DBR(4):I,0
5HKK(2):I,4J6S(2):G,0
5AKO(1):A,5AKO(1):C,1
7NA9(1):A,3O4X(2):B,0
5TUD(1):C,6Z9U(1):D,0
4BD9(1):B,7VRC(2):D,0
3V3K(2):C,4POU(1):A,0
5CX2(1):B,7L3L(2):C,0
7S7R(1):A,4WZ7(1):L,0
5IJ8(1):F,6W1V(1):H,0
2C5L(1):C,4FOU(1):C,0
5UJ7(1):C,5UJ7(1):E,1
4NIF(1):D,5ZS0(1):C,0
3IAX(1):B,4KFM(1):B,0
7ZYH(4):J,6NYP(4):E,0
4X0N(1):A,5X5Y(1):A,0
3CQX(1):B,1IBV(1):D,0
6BZX(1):A,5W5C(1):A,0
3ZU7(1):A,1T0P(1):A,0
4HRE(2):D,3O6Q(1):A,0
1VF5(1):G,5KQ4(1):F,0
6J9M(2):F,5NHU(2):A,0
5GK9(1):A,4UQI(1):S,0
4YUU(2):x1,7F4N(1):B,0
2V7Q(1):G,2V7Q(1):I,1
3VZA(1):D,5GPY(1):A,0
5J11(1):C,3RWR(1):I,0
5X5Y(1):F,2HTH(1):A,0
6ET2(2):C,1RK8(1):A,0
2VJT(1):A,3PL7(1):A,0
5HLZ(1):D,4C5H(1):A,0
5XNB(5):N,5XNB(5):O,1
3P8C(1):F,3M0D(1):C,0
4LWS(3):B,3GN4(2):E,0
1XTG(1):B,1XTC(1):C,0
7F4M(2):E,2VPD(1):B,0
4ORZ(1):C,3LVK(1):B,0
7EGL(1):A,1TMQ(1):B,0
5ZBA(1):D,5MR5(1):B,0
2NUD(1):C,2P9S(1):C,0
7KJH(2):B,4HEA(1):J,0
3STB(2):A,5MR5(1):D,0
6OV2(1):A,2DXB(2):W,0
6P8E(1):A,6HGA(1):H,0
7DQX(1):C,4QIW(1):C,0
1R2C(1):H,5H9B(1):B,0
4YUU(1):T1,4TSH(1):A,0
5XOC(1):B,4J7B(2):F,0
1ZBX(1):A,5KOJ(1):B,0
2F9I(1):C,4E5X(2):D,0
4QFQ(1):A,3LDB(1):A,0
4FA4(1):D,1BUI(1):A,0
5JH5(1):A,7F4M(2):D,0
5GUX(2):B,1LPB(1):A,0
7BU0(1):D,4F7G(1):B,0
2XQB(1):L,1OFU(1):B,0
5OY4(2):B,5OY4(2):Y,1
2IO3(1):A,2IO3(1):C,1
4YFD(1):B,2V51(1):F,0
7ZYU(1):A,2LAL(1):A,0
2JEL(1):L,5EUL(1):E,0
6GVW(1):E,2FU5(1):D,0
4N6R(1):A,6J7F(1):B,0
5VCN(2):C,1X9F(1):K,0
6CZO(1):B,3U1J(1):B,0
3BH6(1):B,5HYU(1):A,0
4U65(1):E,6W3I(1):A,0
1JIW(1):I,1HTR(1):B,0
5E8J(2):B,3EUK(2):H,0
5UDH(1):A,5VID(2):H,0
6HAY(1):B,1F0C(1):B,0
4ZP3(6):L,2Y8S(2):E,0
7AMS(1):B,4GO6(1):B,0
2BA0(1):D,3N44(1):A,0
5DMJ(2):E,6DDR(1):B,0
4ZLT(2):A,3QML(1):A,0
3NAP(1):A,6ABO(1):B,0
6GP1(1):A,1PQZ(1):A,0
3OQ3(1):A,4B0M(1):A,0
5V74(1):Q8,5H2F(1):B,0
4HEA(2):P,5N9Z(1):M,0
7QBG(2):B,6MAC(1):K,0
1X79(1):A,6TBN(1):A,0
5V7P(1):D,6U3V(2):B,0
5Y8X(1):B,4S3O(2):C,0
5KDM(1):C,6GMQ(4):J,0
7Q1F(1):P,4YUU(2):k1,0
6KTR(1):C,3VLB(1):B,0
7P33(1):A,6DXY(1):B,0
1TZY(1):B,3HD8(2):D,0
4CJ2(2):A,1AVA(1):C,0
1NPE(1):B,5DO9(2):C,0
4X7F(1):A,6S6D(1):A,0
7CP5(1):C,1B33(1):D,0
7S4A(2):D,2Z8V(2):C,0
6QUP(1):B,4U6V(1):A,0
1BI7(1):A,6RO0(1):C,0
5GK9(1):A,4G6D(1):A,0
7EAL(1):A,7EAL(1):B,1
6ZT5(1):A,2WY3(1):A,0
3A1G(1):B,5VYF(1):F,0
6QGT(1):G,7L0F(2):B,0
4FOU(1):A,4B1W(1):M,0
1KYO(1):P,6FF3(1):A,0
4LD3(1):B,5TET(1):A,0
6YVH(1):F,5C4I(1):A,0
4I4T(1):A,3UJG(1):A,0
4YMT(1):J,4YMT(1):C,1
6YBU(2):G,5EPM(1):B,0
5X6V(1):E,5X6V(1):F,1
2A45(1):B,2A45(1):J,1
3LK3(1):T,4E2F(1):K,0
2F4O(1):A,2F4O(1):B,1
6TYD(1):V,6TYD(1):A,1
4BJH(1):B,4A9A(1):C,0
2F91(1):B,5CW3(1):B,0
5LXM(1):A,6PLH(1):A,0
2A45(1):J,3W15(1):B,0
6MVL(1):A,6MVL(1):H,1
6AXG(2):D,6K73(2):B,0
4ZRI(2):B,2R0K(1):A,0
7D3Y(1):B,7D3Y(1):C,1
4RF0(1):A,5XIU(1):B,0
2REX(5):C,3VH7(1):E,0
5MR5(1):D,4Y7M(2):B,0
1TYG(1):B,6CXH(1):B,0
4TXR(1):C,3MLQ(4):D,0
3LQV(2):Q,6JLP(1):b,0
7TUE(1):D,7D6C(2):5,0
6NHG(1):A,6NHG(1):K,1
2QIY(1):C,1ZGX(1):B,0
2EHB(1):A,2EHB(1):D,1
3E2K(1):A,6RRK(2):C,0
3RJ3(1):D,7EQC(1):I,0
5HE9(1):A,1VF5(1):O,0
6M2M(1):N,5DN6(1):A,0
6D6I(1):C,3T0Y(1):D,0
6FAX(1):R,2A1U(1):B,0
4GIP(1):B,4CC9(1):A,0
4AT7(1):B,7LAW(2):S,0
1EFU(1):C,5DJQ(3):G,0
5C8J(2):L,4D10(1):J,0
5G52(1):B,2B4S(1):B,0
1ABW(1):D,2H32(2):B,0
3RK2(2):F,3H1J(1):D,0
5ML9(1):B,4GDK(1):A,0
5OM8(1):A,5OM8(1):B,1
5DRZ(1):P,3RWR(1):F,0
4Y2O(1):B,7MYH(1):B,0
4X8K(1):A,1KMI(1):Z,0
6HTR(1):W,6I0D(1):M,0
6GWS(1):B,3WXR(1):N,0
4BD6(1):A,5FWW(1):C,0
6AQR(1):D,3DDQ(1):C,0
1TNY(6):K,2IHB(1):B,0
5WFI(2):B,3TRS(1):A,0
4TSH(1):B,1CUL(1):B,0
7PQO(2):A,4KF5(2):D,0
4JHP(1):B,7KUG(1):B,0
2RGN(2):D,4HJJ(1):H,0
2XFG(1):A,6WMW(1):M,0
3FPU(1):A,6DM9(2):D,0
5HK5(2):E,5CFC(1):A,0
1JSU(1):C,6I0D(1):M,0
5HVK(2):C,5HVK(2):D,1
4ZOH(1):C,5YB2(1):D,0
2JGZ(1):B,6GE6(1):L,0
5OM8(1):B,7V7W(1):A,0
5WK3(3):U,3SE4(1):A,0
5TL5(1):L,6NYO(1):A,0
5EDV(1):A,5K2M(1):E,0
6FXN(2):J,4B1Y(1):B,0
3L82(1):A,1YA5(1):T,0
3CL3(1):D,3ZFW(1):X,0
5Y1Z(2):D,6PGV(1):A,0
