protein1,protein2,interaction
O74175,O74399,1
Q12126,O94687,0
P36592,Q92372,1
P87314,Q10343,0
O14180,P05767,1
Q9P779,P0C5Y7,0
Q10316,O00102,0
Q10430,P0CG72,0
O59702,Q09698,1
O60187,P41887,0
Q09191,Q10218,0
Q09176,O14269,0
O14235,Q09177,0
O60052,Q9UT52,0
P40372,Q96WW3,1
O74957,Q10295,0
O94450,P30261,0
O13615,P87312,1
O13964,O94376,1
Q9UTF6,O42954,0
O74518,Q9P7Y4,0
O14129,P87314,0
O59945,P56286,0
Q10430,Q9HDY7,0
O14350,Q9UU79,0
P56288,Q9P7M1,0
P33520,P40381,0
O14235,P08647,0
Q9UUJ1,Q9HGQ3,0
Q10192,Q9P7Q8,0
O60187,O74772,0
P87324,Q92462,0
P08647,O59751,0
Q9UT86,O42661,0
Q53EK2,Q9Y7U4,1
P39964,O13826,0
P04688,Q09933,1
P48011,O94321,0
Q10134,G2TRP5,0
P36583,O74311,0
O42844,P0CT77,0
O13877,O59702,0
Q9P6M0,P87215,0
Q10218,O94722,0
Q9UTI3,O74991,0
O74910,O74718,0
O13758,Q9UTK6,1
Q9P7A0,Q9UT52,0
P08965,P50523,0
O94268,Q9UU79,1
O42709,Q9P7Y4,0
P0C5Y7,Q9USP9,0
O13836,P40995,0
Q9P3B2,P87324,0
O13684,P50582,0
Q09176,O13828,0
O74983,Q92366,0
P79063,P87238,0
P87027,P30261,0
Q06182,O60016,0
Q10232,Q9USP9,0
O14140,O74825,0
P79071,O14350,0
Q9Y821,O74531,0
Q10232,Q10108,0
P78761,Q9P784,0
O94646,Q9USH1,1
P78814,P50527,0
P32372,Q10272,1
O14036,P04551,0
O60150,Q92462,1
O42932,P87215,0
Q09892,O13978,0
O74653,P10989,0
O94238,Q9US45,0
O42905,Q9HGQ3,0
Q9UT76,P87053,0
O75011,O42634,0
Q09685,P87310,0
O14079,O94687,0
Q9P6R1,O74825,0
Q9UUM2,O74986,0
P0CU09,P36625,0
Q9UTP0,P27584,0
O43071,O13684,0
O74517,Q09685,1
O13310,Q9UTP0,0
P78814,O94684,0
O60052,Q10316,0
P42656,Q09824,0
P41005,Q00619,0
O75001,O94268,0
O94355,O74483,0
O59680,O75001,0
Q9USM8,P32434,0
P87051,O74854,0
P87027,Q09906,0
O14036,O74796,0
Q1MTQ1,Q9Y818,0
P40848,P28748,0
Q9P6Q6,Q9P7R9,0
Q9HE05,Q9C0Z9,0
Q9Y738,P37382,0
Q09330,Q92352,0
O13672,Q9P805,0
O94238,O14352,0
O13852,P79063,0
P30261,P28829,0
O13615,P0CH07,0
O59702,Q9UTB6,1
Q09760,P08092,0
Q9C107,O13852,0
P40380,O74910,0
P56286,P52890,0
P50527,Q9USV1,0
P32586,Q10198,0
P33520,P40372,0
O94276,O36027,0
O60158,Q9Y7J4,0
Q1MTQ9,O13985,0
P0C5Y7,P12000,0
Q10282,P78814,0
P40995,P87169,0
O74555,O42932,0
O94722,P21534,0
O59755,P13681,1
O13802,Q1MTN3,0
Q9UTK6,O74511,0
O94321,P87323,1
P79065,Q1MTQ1,1
O42991,Q9UTA4,0
O74517,Q9URX6,0
O13688,O74955,0
Q9P7W4,O43120,0
P0CT60,P78774,0
P12000,Q10067,0
Q10134,P41410,0
Q10113,P50527,0
P36625,Q9P7Q8,0
O74311,Q10232,0
O36023,Q9UT76,0
Q9P779,P40984,0
Q09882,Q9USX3,0
P36583,Q9UTK6,0
Q9US59,O13685,0
P04910,P46595,0
Q10317,Q9USP0,0
O94244,P27584,0
P87126,Q09882,1
O94705,P50582,0
O74988,P26306,0
Q9UUM2,P87027,0
Q1MTQ1,O13684,0
P32390,P78774,1
Q12126,Q9P6Q6,0
A6X980,P87176,0
O74771,O75001,0
O94476,O94285,0
O42634,Q9Y7L8,0
P87050,Q96TL7,0
O00102,Q07538,0
O74991,P79065,0
Q9P7T4,P25457,0
Q9UUI1,Q9Y7M4,1
Q09196,Q09825,0
Q10428,O94616,0
Q09823,O74433,0
O59800,O36027,0
Q10430,P26306,0
Q9UTB6,P40372,0
P40377,O13615,0
Q9P7E0,Q09823,0
O14010,P56523,0
P50524,O42995,0
Q10169,Q9Y794,0
O42932,Q03392,0
Q9P6Q6,O94620,0
O14329,Q10108,0
O43036,O74986,0
Q9P7B8,P33886,0
O94609,P05767,0
Q10103,A6X980,0
Q09330,Q09823,0
O42709,P32372,1
O94752,P36601,0
O74825,Q9UUB7,0
O74465,P05764,0
Q00619,P25457,0
O94616,P56288,0
P17937,P78814,0
P41412,O59767,0
P56288,P87050,0
O14180,O94376,0
P40997,Q92372,0
O43114,Q10163,0
P40381,Q9UTI8,0
P79063,O14352,0
P34208,Q9HGL6,0
Q9UTI3,O59793,0
O42975,O74531,0
O14230,O74958,0
O14216,O14459,0
O94547,P30261,0
Q9UTI8,Q9HGQ3,0
P78963,P33520,0
O74399,O94668,0
Q9USX8,Q0E7J7,0
Q10159,O94309,0
O74398,O59767,0
Q10330,Q09760,0
P40372,P48011,0
Q9UUB7,Q06182,0
Q92366,Q10271,0
Q9Y794,P87245,0
G2TRP5,O43080,0
Q53EK2,O74518,0
O13286,Q9USP0,0
Q9HGL8,O74360,0
Q9Y7M4,O59734,0
P36617,Q9URX6,0
Q10282,O74957,0
P07657,Q9Y7M4,0
O59751,Q9P6R1,0
P04910,Q10282,0
Q10316,Q9UUJ1,1
O13936,O14241,0
O13988,Q9C107,0
O13985,Q9P7B7,0
O94542,P87310,0
O94309,Q10429,0
Q9USG6,O13712,0
P36614,P78794,0
P27584,Q10232,0
P87306,Q9US45,1
Q6BDR8,O94707,0
O60164,P10506,0
O13836,Q10067,0
P40995,P41889,0
O14170,Q09177,0
O43080,O13351,0
Q9P7P1,P40384,0
Q9P779,Q9UT72,0
Q09685,Q9Y7M4,0
Q09116,O13790,0
Q9UT76,O14021,0
Q10103,O42709,0
Q9UTR8,P21534,0
Q1MTN3,O74983,0
Q96WV9,Q9Y7L8,0
O13828,Q09116,0
P05501,O13877,0
Q10343,Q9UUC1,0
O14388,Q9UUJ1,0
P12000,O60016,0
Q9P7V3,Q96WW3,0
P09988,Q10067,0
O13782,O13964,0
Q09763,Q9UTE6,0
O74804,O13672,0
Q10316,Q9UUM2,0
Q9UUJ1,P50528,0
P28748,Q09177,0
O74988,Q9P7W4,0
O75001,P32586,0
Q9US59,P07334,0
O74558,O14097,0
O74518,O59734,0
O43080,P40384,0
O94285,Q9Y7J4,0
P04551,P87323,0
O13615,O42634,0
Q09170,O94620,0
Q9USY3,Q9UU79,0
P32586,P50523,0
P56288,Q6BDR8,0
Q9USX8,Q9USR7,0
P48009,O94423,0
O14329,P87323,0
P29458,Q9USL5,0
O94668,Q10109,0
Q9UT46,P36583,0
P87312,O74978,0
Q9P7V3,Q09717,0
P07527,P50524,0
O14011,O43114,0
O94476,Q9USU3,0
O13802,P87027,0
O74653,O13351,0
P33886,Q9USU3,0
P56287,O14235,0
O14036,O42661,1
P04551,Q9USZ3,0
P08092,Q9C0Z9,0
Q09177,O13828,0
Q9P7M3,O13852,0
O14352,Q03392,0
Q09892,P41412,0
Q09906,O13790,0
O36019,O14339,0
Q10317,O94244,0
O94646,O60052,0
O94476,P0CU09,0
O94285,O74955,0
Q10322,Q1MTQ1,0
O60129,Q9P7J8,1
Q9Y7Z1,P32390,0
P50527,Q10193,0
O74771,O94717,0
Q10169,O42905,0
P79063,Q9UT32,0
P07657,O42995,0
O94698,O74533,0
P40996,Q01112,1
O42709,P29458,1
P33520,Q09924,0
O13790,O14170,1
O13988,P0CG72,0
P36614,P41410,0
Q09906,O13681,0
O74398,O94238,0
O74774,P08647,0
Q9USV3,Q09808,0
P36616,O13370,0
P87238,Q09772,0
Q92352,Q9UT86,0
Q9HGQ3,P50530,0
O74517,P04688,0
Q06182,O94658,0
P41889,Q9URX6,0
O13672,P10815,0
O59702,Q9P7M1,1
Q9Y7M6,O74983,0
Q9P7B7,P06652,0
O14098,Q9P7M1,0
O94288,Q10103,0
Q10271,O13936,0
P79063,O00102,0
O74991,Q9USR7,0
P87074,Q09823,0
O59793,O13688,0
P09988,P36618,0
P36625,Q9USU3,0
O43120,Q10366,0
P01129,P41005,0
Q9UT86,O94276,0
Q10134,O74560,0
O42634,P79010,0
Q10159,P87312,0
Q9UUJ1,P41887,0
Q11120,P34208,0
Q10429,O43036,0
O94444,Q10056,0
Q96TL7,P87173,0
O74991,O74555,0
O74560,P40377,0
O94556,O36023,0
Q10193,Q9UTK6,0
Q9USP0,Q10192,0
P14575,O42661,0
P40997,O36023,0
Q6BDR8,O59800,0
O14079,P0CU09,0
O13728,O94616,0
Q10322,P01129,0
O74825,Q9UTP0,0
O14011,O14329,0
O74536,O75001,0
O74983,Q0E7J7,0
Q9P7R9,O74471,0
P41889,Q9US59,0
O14350,P87123,0
O14036,P78814,0
Q9Y738,Q9Y821,0
Q9UTI3,Q92462,0
O74471,O13684,0
Q9Y7J4,O94684,0
O94534,Q9URY2,1
Q9P6Q6,Q9USH1,0
Q10316,Q09906,0
O94263,Q4PIR3,0
O74465,P41412,0
O74433,Q10430,0
O94603,O59734,0
O14343,Q10317,0
Q6BDR8,Q09127,0
Q10585,P36614,0
O74499,Q09819,0
O13681,O14170,0
P0CF96,Q10056,0
Q09933,Q7LL14,0
P78761,P04910,0
Q9UT32,O14399,0
O74988,Q9P7E0,1
Q9Y7M6,Q9P7J8,0
Q0E7J7,O42905,0
P09322,O94707,0
Q96TL7,Q9UUB5,0
P87312,O13672,0
P40384,P78789,0
P56523,P0CT60,0
O74175,O75001,0
O14098,O43080,0
O13615,O42932,0
Q10232,O42844,0
Q9UUB7,Q10366,0
P41889,Q09916,0
Q09683,Q09154,0
Q09717,Q9UUJ4,0
Q9USZ6,O74986,0
O94316,Q92366,0
Q9P7F9,P08092,0
O74653,O14339,0
O94276,Q9P779,0
O74517,P40372,0
Q9USP9,O42832,0
Q10430,Q9USL5,0
P28829,Q9UT52,0
O59945,O13351,0
Q10192,Q9P784,1
Q09924,O94316,0
Q9HDY7,Q9P779,0
P87314,Q9P6M0,0
O14246,O74904,0
P10506,O74533,0
O74558,P87159,0
Q9Y7J4,Q09196,0
O13852,P87027,0
Q9UTA4,O42846,0
Q9UUA8,O74747,0
P0CT60,Q92358,0
O74653,Q9P802,0
O14098,Q09892,1
Q10429,Q9USL5,0
P0CT70,Q9P7B8,0
O14235,Q9P7Y4,0
O94542,Q9P805,0
P36595,Q92372,0
P52890,O14343,0
Q09150,P41411,0
P87176,P87051,0
P79010,Q09822,0
O94244,P17937,0
Q9UT72,O13877,0
Q9HE05,Q9UT52,0
Q9UTE6,O14269,0
O74518,O59945,0
Q9UTS6,Q92352,0
P48011,Q9URY2,0
O43070,P21135,0
Q9US45,Q9UT76,0
Q09823,O14318,0
O42978,Q10343,0
O94360,O94450,0
Q9P7Y4,O74904,0
Q9HGQ3,P78814,0
P42656,P79005,0
Q9P7X1,Q7LL14,0
O14170,Q9Y709,1
O36019,O74978,0
P87314,Q09150,0
O74957,P36629,0
O14241,O74854,0
Q9UTR8,Q09882,0
Q09819,P40371,0
Q9P7M1,Q9Y818,0
O13826,Q10169,0
P87027,Q9P7J8,0
Q09858,P87231,0
Q9P7R9,P87074,0
Q9Y7U4,O60129,0
P79015,O59680,0
O00102,Q9C107,0
P10815,P40848,0
P50523,O75011,0
Q9P784,Q9Y7M6,1
P48009,Q874R3,0
Q9HGQ3,Q0E7J7,0
P50524,Q9Y709,0
O14021,O94668,0
Q9P7V3,O74309,0
O36019,O74796,0
Q9P7B8,Q9P6R1,0
P0CT77,Q09717,0
P09988,Q9UUE5,0
P87314,P50523,0
Q92462,P33520,0
P79071,O94542,0
O94272,P79005,0
P36595,Q10169,0
Q9UUB5,O74465,0
O74309,O75011,0
O13852,Q9P7X1,0
P09988,O13953,0
Q9P6M0,Q09683,0
P41887,P05501,0
Q09819,O59680,0
P50523,P56287,0
P14575,Q9P7B8,0
Q9P7T4,P36616,0
O42846,O74986,0
O60104,O42932,0
Q10317,Q10163,0
O94752,O13964,0
O42975,Q9P7B7,1
Q9UTP0,O13936,0
Q10951,P36614,0
Q09819,O74531,0
Q92358,Q03392,0
Q9UUB5,O74536,0
O14246,Q6BDR8,0
P54789,Q09717,0
O59751,P87309,0
O13310,O74558,1
O74465,O14329,0
O13286,O74983,0
P05764,O14343,0
O13777,P87027,0
Q10429,Q9URY0,0
P52890,O60150,0
P05501,Q9P7X1,1
Q4PIR3,Q09761,0
O74533,Q9US59,0
O14010,O13688,0
Q9P7E0,P29458,0
O43071,P87051,1
Q9P7P2,O14140,0
O13802,O74399,1
O43036,O74895,0
O74910,Q96WW3,0
P49731,P30261,0
O74983,O94616,0
Q92366,P10989,0
P05219,Q9UUE5,0
P05501,P87126,0
P32390,Q10316,1
O14036,Q0E7J7,0
P40996,P0CT77,0
Q09808,O74772,0
Q9P7B8,O94272,0
O36019,O14180,0
Q1MTQ1,P50528,0
O43114,O42975,0
O14235,Q9P7P2,0
P04551,O74517,0
P48011,O94547,0
O74955,Q09822,0
Q9HGL8,Q09882,0
P33520,P78946,0
O42995,O74471,0
Q06182,Q9Y7L8,0
O94620,O74511,0
O42954,P01129,0
Q9UUM2,Q9P6Q6,0
P32390,Q9UUJ1,1
Q09176,Q9P7F9,0
O94722,O94408,0
P10989,P40848,0
P29458,Q09914,0
O74895,Q09898,0
O94534,P04688,1
O13688,P41887,0
O74986,Q09760,0
G2TRP5,O13978,0
Q9C107,O74446,0
Q9HFE5,Q9P7T4,0
P05733,O59755,0
P32372,O94581,0
Q10163,Q9UUC6,1
O94476,O74446,0
P37382,O13681,0
Q12381,O14235,0
O74988,P07657,1
O14339,O74533,0
Q92462,P79005,0
Q9P7J8,O13836,0
O13728,O74515,0
Q10192,Q9HGL6,1
P36592,Q09196,0
P78963,O13978,0
Q09760,O14318,0
P32390,Q9UU79,0
Q92352,Q9HDY7,0
O60104,Q10198,0
O59755,O94272,0
P48011,P87123,1
O14352,Q9P7A0,0
O94321,Q01112,0
O74991,Q9Y709,1
O13916,Q9P6Q0,0
Q10218,P33520,0
Q09824,P0CT70,0
Q09177,O94360,0
O94603,Q9P7Q8,0
O14235,Q9USZ3,0
Q9UUA8,Q10585,0
Q96WW3,P06652,0
P05767,P78946,1
P09322,O14180,0
Q9P6Q6,O94376,0
O74555,P56523,0
Q12126,O14343,0
O59767,P78972,1
Q9UUM2,P21534,0
Q9P802,O59945,0
O14170,O74653,0
O94355,O13836,0
P87173,P50528,0
O14180,P26306,0
P78774,Q9UUM2,0
O94687,O13758,0
Q9UUB7,O94309,0
P50530,O94285,0
O94244,P09322,1
Q10343,P26306,0
Q9UT46,Q9UU79,0
O14343,O14399,0
Q9C0Z9,O74910,0
Q9URY2,Q10432,0
O13816,Q9P7W4,0
Q09196,Q10353,0
O94360,O74433,0
Q9P7J8,O74957,0
Q10668,C6Y4D0,0
Q10429,Q9P7M3,0
O14230,P26306,0
O74955,P40372,0
O74772,P78814,0
O14459,O74718,0
Q9USJ7,P87306,0
Q9Y818,Q9Y7L8,0
O74774,Q9C0Z9,0
O43114,O94238,0
O94684,Q9P805,0
O14269,Q9Y709,0
Q09858,Q10668,0
O42634,O74803,0
P56287,Q9Y709,0
P41005,O60187,0
Q10322,O94609,0
P41889,O42975,0
Q9USJ7,P0C5Y7,0
P08647,O13852,0
O14097,P36583,0
O74772,Q9P782,0
Q9P7M1,O94476,0
O14417,O94722,0
O74398,Q10295,0
P05733,Q9P784,1
O60052,O74796,0
O74796,P54789,1
O94534,Q09196,0
Q10585,Q9UTR8,0
P87309,Q09822,0
Q09177,Q9P7M1,0
P05219,Q10366,0
O74531,Q10343,0
Q10218,Q9UT32,0
O74904,P40371,0
P10506,O74957,0
O14329,Q9UTI8,0
Q9P782,P87126,0
O74471,O94717,0
Q92399,O94722,0
Q9P6Q0,P41887,0
O13889,O94646,0
Q09916,O94609,0
O14010,Q9P6Q0,1
Q9P7W4,Q9Y709,1
P29458,O94288,0
O13310,Q9Y7M6,0
P36595,O74796,0
O43071,P87126,1
P78774,P04551,0
O94616,Q9P7P1,1
O94603,O74854,0
Q9USZ6,Q96WV9,0
O13836,Q9Y818,0
Q9P7J8,O13889,0
Q9USX3,P36622,0
P41005,O13777,0
P36614,Q9HDX9,0
Q10282,O74772,0
Q09683,O94717,0
P56523,O74560,0
O13782,O59702,0
Q9P7G0,Q09898,0
Q874R3,P04688,0
P87050,Q9UT76,0
P27584,P10815,0
O14079,O74399,0
O42832,O94752,0
O94268,P08965,0
P07657,O13370,0
C6Y4D0,P87174,1
Q10159,Q10198,0
Q06182,Q9USX8,0
O74772,Q10067,0
O74957,O94542,0
Q09154,P32372,0
O74988,O94326,0
P13681,P01129,0
O59751,O74791,0
Q9P3B2,O13782,0
O94316,O94276,0
Q1MTN3,P01129,0
O94355,Q12126,0
O94408,Q9UUA8,0
P79071,O13712,0
Q09822,Q09823,0
O60016,Q9Y7Z7,0
O43080,O59703,0
Q09924,Q9UUJ4,0
O14241,O14079,0
Q9US59,O94609,0
O75011,Q92372,0
O13978,O74511,0
Q10668,O14098,0
P04910,P40848,0
O13782,Q9UTR8,0
O94698,Q9UTE6,1
P40377,P32390,0
P87215,Q9UTR8,0
Q10316,Q9Y7L8,0
Q92372,O13782,0
Q9HDX9,P48011,0
Q09822,Q9USZ6,0
Q10218,O94542,0
O94698,P79015,1
O43071,Q10366,0
Q9P782,O13684,0
C6Y4D0,Q9USG6,0
G2TRP5,O94752,0
O74904,Q9UUB5,0
Q9US52,P50527,0
Q9P7T4,O74653,0
P33520,O74966,0
Q10169,Q9HE05,1
Q9P6R1,Q09819,0
P0CT77,O74433,0
O13672,O94376,0
Q9P7A0,P46595,0
P0CT77,Q10477,0
O74555,O74747,0
P0CH07,Q10169,0
Q10193,P87074,0
O74957,O13978,0
P36622,Q9UUI1,0
Q10169,Q9UTA4,0
Q9P7P1,P0C5Y7,0
P36582,P40984,0
O42661,P87159,0
P78963,Q53EK2,0
Q10113,Q10353,0
P36601,O94620,0
O13816,Q09154,0
P09988,O59836,0
P04551,O74988,0
Q09882,P36629,0
P87306,P87053,0
O74560,Q9USV1,0
O14010,O42832,0
O13728,Q10668,0
O94244,P87312,0
Q09763,P56286,0
P87306,P87324,0
P01129,O74446,0
O74309,Q9US52,0
Q9P7W4,P41887,0
O74558,Q6BDR8,0
P17937,Q92352,0
Q10668,Q9Y7J4,0
O94646,P56287,0
O94263,O13836,0
Q9UTS6,Q9HGL6,0
P87309,P0CF96,0
O74653,Q9URY2,0
P87310,O74991,0
O14350,O94646,0
O94288,P40996,0
O14417,Q9USG6,0
O14327,P36601,0
O59751,O75001,0
P27638,P06652,0
Q9P6R1,O13816,0
O14269,O74399,0
Q9Y794,P78774,0
Q10429,Q10477,0
O94668,O74736,0
Q10108,Q09763,0
O42832,O94268,1
O42905,O13681,0
O13286,P10815,1
O94752,Q9Y7U4,0
O74988,P30261,0
O74309,Q09176,0
O13916,O94609,0
P08092,P05219,0
O14269,P42656,0
Q10113,Q9USR7,0
P29458,P49731,1
P05501,O14235,0
O74978,O14229,0
Q09892,O43114,0
Q10330,Q09892,0
O13790,Q10316,0
P40372,Q9P7A0,0
Q9Y709,Q9Y7Z7,1
O43080,Q9UUC1,0
Q1MTN3,O94272,0
P0C5Y7,O94376,0
Q9USR7,Q9C107,0
P50530,O13953,0
Q92358,O13728,0
Q10099,Q09822,0
P46595,Q10113,0
P87215,Q9P7M3,0
P87053,O42932,0
P36613,Q12126,1
P07657,P10989,0
O13712,Q09825,1
O36019,P28829,0
O74774,P36629,0
Q9P7P2,O74718,0
P87324,Q9P7M3,0
P0CT68,P79071,1
O13672,Q9P3B2,0
Q09154,P40371,0
O94687,P87027,0
O74499,Q9P7T4,0
P32372,Q10428,0
Q10317,P87053,0
O94244,Q10056,0
O13988,P79065,0
P79063,Q10282,0
O60150,O74184,0
Q09924,Q10159,0
O14399,P87312,0
O13836,Q10099,0
Q11120,Q9P7Y4,0
Q10109,O59703,0
Q10428,P87123,0
O60150,P50530,0
P0CT70,Q09914,0
O43070,P40380,0
P87051,P40996,0
O94355,Q9USV3,0
O94687,O94717,1
P78814,Q10330,0
O13836,Q09170,0
Q09685,Q96WW3,0
P40995,O94547,0
O14129,P36585,0
O43080,P78929,0
O14327,Q10192,0
Q9URY2,Q9USZ6,0
Q9USH1,P05764,0
Q9HDX9,O14459,0
Q0E7J7,Q9P7P2,0
P36601,Q9USV1,1
O13684,Q02088,0
Q92372,Q09914,0
Q10343,Q92462,0
O14064,Q9USV3,0
Q9P7V3,P36592,0
P32434,P07657,0
Q10103,O59800,0
P30261,Q10430,0
Q09858,Q9Y738,1
O94244,O14036,0
O59793,P40380,0
P04910,Q9US52,0
O94288,Q9P7V3,0
Q10429,Q96WW3,0
Q10316,Q9UTS6,0
Q9P779,P56287,0
Q10134,Q10477,0
Q874R3,O74825,0
O43120,P36629,1
O94376,Q9P7Y4,1
O94752,O14216,0
O13877,O94752,0
O94360,O43080,0
P05219,Q96WV9,0
P01129,O59702,0
P36625,Q9P7V3,0
Q9P7X1,P56288,0
Q9UTP0,P50582,0
O59945,P10989,1
O94687,Q09914,0
O94321,O94581,0
Q09191,P10989,0
O94556,Q10322,0
O14170,Q9UTA4,1
O60104,P0CH07,0
Q09760,O13758,0
Q9UUC1,Q9UUE5,0
Q9P7R9,O13953,0
P36583,Q10429,0
O13988,P87309,0
P09988,P56286,0
P40381,Q09824,0
P49731,P36595,0
Q9P7Y4,Q02088,0
P87051,O94658,0
O94646,Q9P7Y4,1
O13615,Q09882,1
Q9USR7,P07657,0
Q9Y7M6,O13953,0
O60104,P87306,1
P56288,Q9USX8,0
O74483,P27584,0
P87231,P32390,0
O14318,O74790,1
O14079,O74560,0
Q11120,Q9UTE6,0
Q9Y7Z1,O74184,0
P0CH07,Q03392,0
P33886,Q11120,0
O14129,P40848,0
P40381,P78963,0
O13685,O14350,0
O74518,Q10099,0
Q09717,Q10192,0
Q6BDR8,O14352,0
O14352,O94316,0
Q9C107,Q9P7B8,0
Q06182,O74904,0
O94542,P07334,0
P28829,P36622,1
P36585,Q10192,1
Q10428,P42656,0
Q9Y7J4,Q9HFE5,0
O94684,O14011,0
O60164,P78972,0
O94752,O14097,0
Q9UTS6,Q09898,0
O14230,O59703,1
O74988,O13988,0
O94616,O94326,0
Q9P4W1,Q10173,0
Q9P3B2,Q10169,0
P40371,Q9P7R9,0
P87314,P07334,0
P50523,Q92372,0
O74533,Q9P7E0,1
Q10173,Q9US52,0
P52822,P39964,0
P30261,Q9P7M3,0
O74175,O60158,0
G2TRP5,P87174,0
O74433,O60052,0
Q09882,O94603,0
Q9HGQ3,Q10108,0
Q9P7J8,P29458,0
O60104,P40384,0
Q9URY2,Q874R3,0
Q7LL14,O13339,0
P46595,O42844,0
Q10316,Q09763,0
P56288,O74854,0
O13836,P12000,0
P36629,Q9HGL6,0
P78789,Q10067,0
O13877,O14318,0
O94423,P41005,1
O36023,Q9US59,0
O14399,Q10432,0
Q09823,P87173,0
Q10271,O60052,0
P0CH07,Q10353,0
Q9Y7Z1,O59680,0
Q96TL7,O13953,0
Q10173,Q9P6Q0,0
Q92399,O74311,0
O94285,O74560,0
Q9P7J8,O59734,0
Q09127,P48011,0
O74983,Q9Y7U4,0
O74517,P09322,0
Q10477,Q09825,0
P36583,Q9UTA4,0
O14350,O14388,0
P87238,P39964,0
Q9C107,P36618,0
Q10428,P36617,0
O14011,O74309,0
Q09898,O60187,0
Q11120,Q09330,0
Q9HGL8,P36614,0
Q00619,P0CT60,0
Q09933,O74515,0
Q10159,Q09717,0
Q9UT86,Q9URY0,0
P78972,P79005,0
Q92399,O60016,0
P21534,Q9UU79,0
P25457,Q9UUC1,1
O14097,P78789,0
O74560,Q09819,0
P56287,O42667,0
Q874R3,P87238,0
P04688,P05219,1
Q9UUC6,Q9UUA8,0
P78789,P05764,0
P50524,Q92372,0
Q12126,O94698,0
Q9P7E0,Q09330,0
Q10109,Q9UUJ4,0
Q09191,O13728,0
Q9UUB7,O74804,0
O94321,O13712,0
Q96WV9,P79071,0
Q9UST6,P87310,0
Q4PIR3,Q874R3,0
O14417,P87169,1
O74558,Q9P7B7,0
P87314,P42656,0
P50524,O94556,0
P10815,P36595,0
Q09170,Q02088,0
Q9USG6,O94547,0
Q10192,Q9Y7M6,1
O14246,P0CH07,0
O94360,O42978,0
Q09761,Q9P7E0,0
P05501,O94238,0
O94355,O59751,0
Q9USZ3,P0CT70,0
O74910,P05767,0
Q10113,Q09761,0
Q9UUI1,O60016,0
O74433,Q9US45,0
P40235,P52822,0
O74360,O13985,0
P36625,P26306,0
O59751,P87169,0
P50524,O74895,0
Q9USH1,Q9Y821,1
Q06182,Q09906,0
O60150,Q6BDR8,0
O74774,P04688,0
Q10218,P0CU09,0
P87324,O94316,0
P36614,Q9UTI3,0
O74955,O94616,0
P36625,O14459,0
Q09763,Q0E7J7,0
P05219,P29458,0
O42709,Q9P4W1,0
O14350,O60150,0
P08092,Q09858,0
P05764,P48009,0
Q09150,P30261,0
O14329,O75001,0
O13826,Q9USX3,1
Q03392,Q92399,0
Q09683,C6Y4D0,0
O74471,O59793,0
Q09916,Q9P6Q6,0
O59800,P39964,1
Q9HDY7,O74958,0
P40381,Q9USH1,0
O60104,Q0E7J7,0
O74796,O74175,0
O60158,Q09906,0
Q9UTI3,O59945,0
Q9P6Q6,Q09191,0
P87173,Q9HE05,0
O14140,Q9P6Q0,0
Q1MTQ1,O42661,0
O13828,O94752,1
P05734,O42844,0
P04551,O74736,0
P10506,Q4PIR3,0
Q10343,O60164,0
Q9US45,P36618,0
P21135,P17937,0
O74966,O14241,0
O43080,Q12701,0
O14036,P05767,0
O59755,O74803,0
O14329,Q10317,0
Q9P6R1,Q9P7F9,0
Q9Y7Z1,Q10477,0
Q09892,O14021,0
Q1MTQ1,Q11120,0
O94355,P40995,0
Q9Y7R3,P34208,0
O94752,Q9UUB7,0
Q12381,G2TRP5,0
O36023,P40372,0
Q06182,Q9Y7U4,0
P40381,Q06182,0
Q10330,Q9UTK6,0
Q9P7E0,P40380,0
Q9UTA4,Q9Y709,1
O14064,Q09170,0
O94263,O59680,0
O59767,O13672,0
O74736,P12000,0
Q9USR7,Q09825,0
O59734,P05733,0
O74978,Q09717,0
Q9UTS6,O13816,0
Q9UU79,P52890,0
O74790,P46595,0
O13728,O74988,0
Q9UUJ4,P0CT70,0
O13758,P26306,0
P40384,P50530,0
P41410,O42995,0
P40384,Q09683,0
P33520,P41412,1
Q9P7P2,O94542,0
O94408,O74433,0
P08647,P28829,1
P36629,P50530,0
Q9US52,P0CT70,0
Q9UT72,O74175,0
O74988,Q10317,0
P36617,P32434,0
O60104,Q9USU3,0
Q09142,Q10067,1
Q09914,P21534,0
Q9URY2,O94326,0
O94698,O74955,0
P46595,Q10099,0
O13672,Q9Y7Z1,1
P40372,P36629,0
O14216,P0CG72,0
O14459,Q10103,0
P27638,P34208,0
Q9Y7M6,O74958,0
O74184,Q10113,0
Q09196,Q10366,1
Q9P7V3,O94684,0
P07657,O74446,0
Q9HFE5,Q9Y7R3,0
Q9UTK6,O42846,0
P87074,P46595,0
O60104,P78794,0
P78972,O14339,0
Q9P7F9,P26306,0
Q10317,O94722,0
O94288,O14235,0
O14064,P50530,0
P40848,Q9UUJ4,0
Q9UUC6,P50524,0
Q4PIR3,P78794,0
O13351,O13916,0
Q09906,P40996,0
O74536,O94408,0
Q1MTN3,O94658,0
Q9Y7Z7,O94705,0
Q9USL5,Q96WW3,0
Q09683,Q09698,0
O43114,O74533,0
P32586,Q9UUC1,0
Q9UTI8,P48011,0
Q09933,Q874R3,0
P09322,O94321,0
O14230,P50523,0
P09322,Q02088,0
