protein1,protein2,interaction
Q9LP51,Q9ZVB5,0
Q9FFA7,Q9SGH4,0
Q9LU39,O80800,0
P40940,Q39008,0
O80634,O49686,0
Q0WR66,Q38903,0
Q9SN74,Q9SNC6,0
O49397,P56778,0
Q8VYK7,P59226,0
Q944A6,Q9FNY2,0
Q9LHI0,Q6X5Y6,0
A6QRA1,Q38920,0
Q9FLB1,Q9ZW21,1
Q94IB8,Q9LSZ9,1
Q8VZC9,Q680Q4,0
Q38882,Q05609,0
A9LNK9,Q9SR06,1
Q42525,Q9FWS9,0
Q9SHE8,Q9FME4,0
Q8VWK4,Q9LHG0,0
Q9FLP9,Q9MAL9,0
Q67YH9,Q9C5T4,0
Q9XF89,P42792,0
Q9LXG5,Q9FIC3,0
P92964,Q96299,0
P93831,P43254,0
P51102,O22763,0
Q8LGE3,F4HZR4,0
P92960,O04173,0
P93654,F4IJJ3,0
Q9M2B4,Q9M1X5,0
O22286,Q38836,0
Q84R27,Q8LPR9,0
O81098,Q9FLI3,0
Q9SYZ9,Q9MAH8,0
Q8VY16,Q9SLC8,0
Q8L9T7,Q94K07,0
Q9FRH7,P39697,0
Q94CD5,Q84JU4,0
Q84JS6,Q1G3Z3,0
Q9SFD8,Q93Z17,0
Q39183,Q9SYW8,0
Q9LZ00,Q84JY3,0
F4JCV6,Q8W4I5,1
Q9LDE3,Q96247,0
P13114,Q96330,1
Q39253,Q9SEI0,0
A0A384KWX6,Q9LV28,0
O49429,Q9LNT9,0
Q9LQW3,Q94K07,0
Q9M1K0,Q9SCY3,0
Q8W234,Q9SR96,0
Q9MAH8,Q9S851,0
Q9SJM4,Q9XF57,0
Q1PE48,Q9XEB5,0
O64843,O65683,0
Q8VZU4,Q4PSE3,0
Q8LAS7,O81821,0
Q946Y7,Q29PQ8,0
P22953,O80837,0
Q9LVG4,Q9SIU2,0
Q42599,Q9M1Q1,0
Q9C5K8,P56767,0
O22714,Q38840,0
Q5M759,Q8L3Z8,0
A9LNK9,Q9SE43,0
Q9FGP8,P56768,0
P93313,Q8LDU4,0
F4J9E4,Q9C6B3,0
Q39019,Q9M2V2,0
P33077,P93024,1
P26288,Q43725,0
Q9MAH8,Q94K14,0
O49397,Q9SAZ5,1
C0LGT1,P42645,0
P49597,Q8GUP1,0
C0LGN2,Q8W1P0,0
O82132,Q38859,0
O04479,Q8GXA4,0
Q05762,Q9M1G6,0
O04292,Q9SN73,0
Q9SEE9,Q94K78,0
Q9LVM2,Q9SB04,0
P51102,Q38836,0
Q9ZUB3,Q9M1Z5,0
A0A178VXT0,P56752,0
Q944Q0,Q9XFB1,0
F4HPB7,Q8RXN4,1
O05000,Q6DUW9,0
Q84JY3,O81002,0
P13114,Q9LZI6,0
C0LGS3,Q93VJ4,0
Q9C9U2,Q9ZPW7,0
Q9SND4,A0A178WF80,0
F4HZR4,Q9SYQ8,0
Q9SQQ6,O48845,0
O80634,Q9CAC5,1
P92533,Q9M246,0
Q9SVW7,Q7XJK8,0
A0A384KNJ4,Q9FF75,0
O82132,Q7XYY2,1
P93306,Q9M3B8,0
A0A5S9T5N7,Q8S8P5,0
Q9CAV6,Q9LJY0,0
Q9XFM0,Q39096,0
Q8H156,Q8GUP1,0
O22827,Q9FIG9,0
P42736,P34791,0
Q9CAJ0,Q9FGM1,1
Q8GXW1,Q38882,0
Q4PSU4,Q9LS00,0
Q944I5,Q8VZ79,0
Q9XIW0,Q9SYZ9,0
Q39140,Q5ICL9,1
P55034,Q9SU24,0
B4F7R9,Q38826,0
Q9CA75,O64722,0
Q9SG91,Q8W5S1,0
O65683,Q9XFB1,0
Q93VJ4,Q9M9Y4,0
Q8VZT8,Q9C7E8,0
Q9FE25,Q9SRH6,0
Q9FNZ5,Q9FGZ5,0
Q39081,Q94AQ8,0
Q8H1G0,Q9FXT6,0
Q9LRY0,P93311,0
P25856,O64511,0
O80536,Q9ZVR7,0
Q9S7P9,Q6GKU7,0
P41151,Q8GYJ3,0
Q9SI38,Q9FNV8,0
Q7XA73,Q84MB2,1
Q8L6Y4,Q56W16,0
Q9SYW8,P42797,0
Q42202,Q9FGM1,0
Q37165,O82798,0
Q9C658,Q94C40,0
P92937,Q9S7M0,0
Q9SQT9,Q9ZTC3,0
Q94B60,A8MSB8,0
O80719,Q56YJ8,0
O81223,P59169,0
Q8W4F0,Q8LGB6,0
O81069,P33078,0
Q24JJ3,Q8LDU4,0
O04479,Q9ZVI7,0
Q42484,Q6GKU7,1
Q9ZU94,P0C7Q8,0
Q9LYW3,Q9LSX9,0
Q7X9H5,Q9SE43,0
Q6NMZ4,Q9SND4,0
Q9FT81,Q94B60,0
Q2V2S7,Q945M9,0
Q9FME4,O80642,0
Q9SE33,Q9M3B8,0
Q39233,Q8L7K4,0
Q96247,Q9LV40,0
Q42588,Q8L7G0,0
Q38837,P51102,0
Q38829,Q9ZSM8,0
Q9LFT8,Q9SA56,0
B9DGC9,P43254,1
O82255,Q8L908,0
Q9LJB7,Q9SW07,0
Q42290,Q9ZU25,1
Q9LV35,Q9FZ32,0
Q9FZ48,Q8S9I4,0
Q9FRV4,P0C7Q8,0
P48007,P42774,0
Q9ZWS7,Q9FXT6,0
Q9LZM8,Q9ZVI7,0
O22152,Q3EAV6,0
Q39192,Q94A79,0
Q9ZW21,Q39183,0
O65665,P56768,0
O04719,Q39193,1
Q9FK13,Q8GXW1,0
Q5ICL9,Q9SRR8,0
Q9LF53,Q9MAA7,1
Q9SX27,C0LGW2,0
Q8GYD2,Q8VWK4,0
Q8LBK6,Q05466,0
O81775,Q9FNY2,0
Q93YP0,Q8LFJ6,0
Q9SLC8,P35131,0
O82197,Q9FY89,1
Q9FWR5,Q8LGA1,0
Q56YJ8,B9DFT4,0
Q9LXV5,A0A384KWX6,0
Q8VYA5,Q8LFR2,0
P92558,Q9M9M9,1
Q8GWD7,Q9ZU52,0
Q501B2,Q84LG2,1
Q96321,Q9LTW5,0
P46014,Q9SHR7,0
O04211,Q9SB51,0
Q9ASS4,Q9SQU1,0
Q9SKI2,Q949S9,0
P92973,Q9FZE4,0
O03986,P46077,0
Q9SGP6,Q9M2V2,0
O23212,F4I522,0
Q9FJF4,P17597,0
Q6NQ79,Q9SDS7,0
P56754,Q9M1K0,0
Q9LIE5,Q9SJF3,0
P92960,F4KIX0,0
Q9FGV1,Q94B71,0
Q39183,Q9M9M9,0
Q9XFM0,Q9M0E0,0
A0A384KBE6,Q6DBA5,0
Q5M759,Q9ZVI7,0
Q01667,Q9FE25,0
Q8L4B2,Q9M9X4,1
Q93VI4,O80642,0
Q8VYK4,Q9FGP7,1
Q9C9V9,O48845,0
Q9SZ15,Q5PNU3,0
Q8GXL7,P27323,0
Q5ICL9,Q9SCZ4,0
Q9M9M6,P46077,0
Q9FDX1,P56779,0
Q8VYK4,O82481,0
Q9C5X0,Q9LVH5,0
Q9LHI0,Q9M310,0
Q9FJE8,Q9SAZ5,0
F4HRV8,P46602,0
Q8W207,Q9C5G0,0
Q8W234,F4IVV0,0
Q8L3Z8,Q9LTW5,0
Q9SFD5,B7ZWR6,0
P47998,Q9M9X4,0
Q9SYG4,Q39101,0
Q96299,P83755,0
Q9M2Z5,Q9SPK4,0
Q9FGS5,P33077,0
Q8W234,O49627,0
Q8W4K2,Q9LX49,0
P55737,Q9C952,0
Q9SJT1,Q0WPF2,0
Q9FFK1,C0LU16,0
P56751,A1A6J5,0
P56769,Q941L3,0
Q9SW80,Q9LT47,0
Q949Q5,Q9FXG8,0
Q9ZPH2,Q9SVD7,0
Q93ZM9,Q9SWH5,0
P17839,Q9CAJ0,0
O24407,Q38827,1
Q8GYE4,Q9SY97,0
Q8L7K4,Q93ZM9,0
Q9ZVH4,Q9FHW2,0
O80340,Q9LDT3,1
P56782,P0C7Q8,0
Q9LVU5,P92978,0
Q94C12,Q8L4H0,0
C0LGL9,Q9ZNT0,0
Q42202,P39697,0
O04603,P42732,1
Q9FG89,Q39233,0
Q9M7X9,P42643,0
P43255,Q9FJE8,0
Q9SSD1,Q0V7X4,0
Q9XI47,Q9FKW0,0
Q9XF67,Q96299,0
Q9LJY0,Q8RWC9,0
Q9CAC5,Q9XI73,1
O48845,Q94CL9,0
P56766,Q9SUI5,1
Q9SKT0,Q9SPL2,0
P48007,Q9ZPE4,0
Q9LD83,F4IVV0,0
P48347,Q9FIS1,0
Q9LTS6,Q9ZWJ9,0
Q9FGZ5,Q9SU67,0
Q9SRS9,Q39204,0
Q8GYD2,Q39211,0
O48533,Q9CAC5,0
Q39255,Q9CAN4,1
P23321,B2GVM9,0
Q94AQ8,Q9M7Q3,0
Q9SJF3,O80800,0
Q9XF89,Q9LD28,0
Q9S736,Q42403,0
Q39218,Q9LZ00,0
Q8RXT5,Q9LV35,0
Q9LE59,Q39101,0
Q9SUR3,Q9M548,0
Q945M1,Q9ZU25,1
Q38831,Q8H174,1
Q9FUD3,P29381,0
Q9LXG5,C0Z2L5,0
F4IVV0,Q42384,0
Q2V3I3,O64687,0
Q9ZSM8,Q9SKN5,0
O48691,Q940G6,0
Q8LF89,Q9SN73,0
Q9AT76,Q8W464,0
Q9LIE5,Q9M9M6,0
A0A1B1W4Z4,P93002,0
Q8L746,Q8RXT5,0
Q8VZT8,Q9LML3,1
Q39026,Q8VZ91,1
P29382,P48007,1
Q8VZ79,P42643,0
Q9LVI4,Q9LUJ3,0
P43273,B4F7R9,0
A0A178UUW8,Q9SJ04,0
Q940H6,A0A178WB24,0
Q9FZ32,Q9CAB6,0
Q9SR19,P22953,0
Q94JM3,Q9C5X0,1
B5RID3,C0LGS3,0
Q3EAV6,Q8S8I4,0
Q67Z93,Q8W234,0
Q9SI38,P46601,0
Q9FUA4,Q9SND4,1
O81316,Q8LAJ7,1
Q8GXH5,P49597,0
Q6ID77,Q0WVL7,0
P04778,O81127,0
Q9XIN0,Q3E8L0,0
Q8RXT5,Q45GE3,0
Q96291,Q9FYC2,0
B9DH29,F4KIX0,0
Q8S897,O48963,0
Q9FRL5,P62095,0
O49279,Q9M1X5,1
Q9SKX1,Q9SKT0,0
Q06AN9,P62090,0
Q94CD5,P28148,0
Q147N7,Q9M1G6,0
Q9M1J2,Q5ICL9,0
Q9FGJ3,Q9FK13,0
Q9M1K0,Q680Q4,0
Q84W12,Q9C6B3,1
F4JCV6,Q9ZWS7,0
Q9LVM2,Q8H1G0,0
Q8VY16,O23160,0
Q9ZPW7,O82197,0
Q8GYE4,Q9SXZ2,0
Q940D0,Q9C5V6,0
O81057,Q9SU30,1
Q9M548,P42753,0
Q9FFY6,P39697,0
Q9FHH5,Q9M9X4,0
Q8H1U5,P41151,0
Q944Q0,P42797,0
Q9C6B3,Q38819,0
Q9SQQ6,Q8LFJ6,0
P93830,Q8L7G0,1
Q9LVK3,Q9SAR0,0
O80340,P29384,0
Q8RXN4,Q9LVA9,1
Q9FVS1,Q9FLF3,0
Q6GKU7,O64644,0
Q3E8L0,Q8S2T0,0
A0A384KBE6,Q9FFY6,0
Q1G3Z3,Q9SIW2,0
Q9SFD5,Q9FUA4,0
Q8VY74,Q1G3Z3,0
O04211,Q8L765,0
Q3S4A7,Q9SSD1,0
Q9SFD5,Q9SN43,0
Q9LE59,O49627,0
Q93ZM9,Q8VWK4,0
O22784,Q9LJB7,0
O04567,Q9S831,0
B9DGI8,Q9SN73,0
Q9XI47,Q9SB51,0
P51102,Q38912,0
Q6NPT8,O82481,0
C0LGL4,Q67Z93,0
Q9SN68,Q5PNU3,0
Q9LVK3,Q9SKC9,0
Q9C639,Q945P2,0
P42797,Q84W66,0
Q93YT1,Q8LBC0,0
Q8VYK4,Q9SIQ8,0
Q8GWD7,Q9FYK0,0
Q8RWA2,Q2V3I3,0
Q9SU30,Q9XFD1,0
Q8GYQ5,Q8GUU3,0
Q9XI00,Q5M759,0
Q8LFR2,Q9LE59,0
Q8GXN6,O04017,0
O22938,Q9FK13,0
Q9M1Z5,P61839,0
Q8L5U0,Q9SU67,0
Q8S897,Q37165,0
Q9SID1,B9DHH7,0
Q8W420,Q9LVA9,0
Q9FMD5,Q9SVY5,0
Q94A79,Q9LSE2,0
Q6NKX3,Q9LMK7,0
Q9FH37,Q9SHZ6,0
Q9SAK5,Q9S829,0
Q05466,Q8LBC0,0
Q67Z93,Q04996,0
O65683,Q945M9,0
P42751,Q2V3I3,0
Q9SHE8,P42804,0
Q6R0H1,O24408,0
P24100,Q9SMX4,0
Q9AT76,Q9C7E8,0
Q9MAM1,Q9LYW3,0
Q9LFS4,Q9FKM7,0
Q9ZPX2,Q56XM1,0
Q9FKW6,O82277,0
Q9ZW21,Q4PSU4,0
B4F7R9,P17839,1
Q38876,O04492,0
Q93Z81,Q9SR96,0
F4J9E4,O24409,0
O64511,Q8LBL1,0
Q9FME3,Q8W464,0
Q7FRS8,Q9FKW6,0
Q8VZ65,Q9S736,0
Q01593,P59226,0
P56751,Q94K07,0
Q38903,O64903,0
Q38854,P42752,0
Q945M1,Q9SFD5,0
Q9SW07,F4HNU8,0
Q39101,Q9LQF0,0
Q8GUP1,Q96321,0
Q9LMT0,Q8S8I2,0
Q8H1F2,Q9LU39,0
Q42599,Q9XFH4,0
Q9LVI6,Q9S9U2,0
Q9SR06,Q9FJW5,0
P93654,Q9LKR3,0
O22152,O81836,1
Q9LVM2,Q0WNP7,0
Q9SW27,Q9FHW2,0
O48661,Q9FGY4,0
Q9M1G6,Q940U6,0
P49597,Q8S8E3,1
Q940G6,Q9LQT8,1
A0A654EZG3,Q9SUR3,0
F4HRV8,Q9SUT6,0
Q8L3X8,Q9FMY5,1
Q9LKR3,Q9LMQ2,0
P56780,Q4PSU4,0
Q3EBL9,Q9FQ09,0
Q8RX28,Q9SKI3,0
Q8VWF1,Q8VYK7,1
Q9XI07,P93311,0
Q0WTY4,Q9S7Q7,0
P56769,Q9MAH8,0
A0A384KBE6,Q94JU3,0
Q39024,P41917,0
Q9FLV9,P46601,0
C0LGW2,Q0WTZ3,0
Q9LDU5,Q8L6Z4,0
Q9LQT8,Q9S7W5,1
Q9SVW7,Q8RYD9,0
Q9FGK0,Q38849,0
Q9XFH9,Q680Q4,0
P0CJ47,P43255,0
Q9SVD7,Q9T0I8,0
Q9LX51,Q9SIW2,0
Q0WNP7,Q9M9S4,0
Q9FHW7,Q9C9M7,0
Q0PCS3,Q9LEZ3,0
O22229,Q9M9Y4,0
Q9ZSA2,Q9FMX0,0
Q9LSF1,Q9LD28,0
Q6DBA5,O82798,0
Q9FJ50,Q94F28,0
P56752,Q9LIE5,0
Q9LTW5,Q9CAA4,0
O22769,Q4PSE3,0
Q9C8Z9,Q93YZ7,0
Q9SWH5,Q9SR19,0
P92958,Q944A6,1
Q42588,A0A384KBE6,0
Q9FYE6,A0A1B1W4Z4,0
P24100,C0Z2L5,0
Q9SUI6,Q9CA75,0
O24409,Q9ZTX9,1
Q9LKF9,Q9SA56,0
Q9C9E3,Q9LNJ5,1
Q9FNY3,Q9FV71,1
O64903,Q9S851,0
Q9SWG3,Q8LAJ7,0
Q9SHZ6,Q9CAJ0,0
Q944L5,P59226,0
O49160,Q9FGI6,0
Q94JY4,Q38828,0
P48731,Q95749,0
Q8GXN6,Q9MAH8,0
Q38849,Q949Q5,0
Q9SG79,Q4PSU4,0
B9DHH7,Q9C5X3,0
Q84W12,Q9SEL5,0
Q8L908,Q9S7P9,0
Q9FFD5,P42774,0
Q42588,Q8GY79,0
Q6DUW9,Q94AG2,1
Q8L4B2,Q9SQT5,0
O80501,Q96524,0
Q9LJB7,Q94K07,0
Q38998,Q9SWH5,0
Q9LMT0,O49429,0
Q93Z00,Q9CAR4,1
O23629,Q8H1G0,0
Q9SJH0,P56752,0
P55852,Q9SVY5,0
A0A384LFU6,Q9LYN2,0
Q9SYZ9,Q9FKW6,0
P93026,Q38819,0
Q8GV05,Q9FN69,1
B9DGE3,P43291,1
Q9FFF1,O80536,0
Q38912,Q9LRY0,0
O04492,Q8GY79,1
O48538,Q9LZI6,0
Q96318,Q9M548,0
Q6NLF4,A0A178W1I8,0
Q9S829,Q94JY4,0
Q9FGZ5,Q9SU30,0
O82248,Q9FMV5,1
O48538,P93311,0
Q9ZNR6,Q8W4P1,0
Q9ZP59,Q9SUR9,0
P17839,Q93WC4,0
Q94F62,Q9LMX5,0
Q9SJH0,Q9FF75,0
Q9SFC6,Q1G3Z3,0
O22286,Q9ZVH4,1
Q8L3X8,O80871,0
B4F7R9,Q9SY65,0
Q8H156,Q9LMK7,1
P92937,Q9LZ03,0
Q8RWA7,Q9ZW21,0
C0LGS3,Q95749,0
Q9C6B3,Q9ZWJ9,0
P92558,Q8VZ65,1
O82741,B9DHH7,0
Q39255,Q9M1Y1,1
P17597,O81775,0
O05000,Q9SRH6,0
Q93VT9,Q9S851,0
Q9LF53,Q9FK13,0
O81775,Q9FNV8,0
Q9LJR3,Q6DUW9,0
Q8LEM7,Q6NLH0,0
Q9FJA2,Q9FT81,1
Q8LAL2,Q9SW07,0
P43273,P47735,0
Q1PE48,Q94BT6,0
Q3E8L0,Q9SU72,0
A0A654EFC9,Q04996,0
Q9LZP8,Q9LPZ1,0
O23342,Q8RWA2,0
Q9SJJ5,Q945P2,0
Q9LUJ9,Q39237,0
Q9LSI9,Q94K07,0
Q9XHZ8,Q9LRN8,0
Q01525,Q84VQ3,0
Q9LX51,P37107,0
C0LGE0,F4J117,0
Q8LDK5,Q9LSX7,0
A0A7G2E9B1,O48691,0
Q9SUR9,P56768,0
Q9FMF5,Q94BN2,0
Q9SMX4,Q39067,0
Q67Y93,O04294,0
Q9FGJ3,Q9LHG0,1
Q7XJL1,O82794,0
Q84LG2,Q9LKR3,0
O22265,F4JN13,0
Q93VI4,Q3E991,0
O05000,Q9SKX1,0
Q9LKR3,Q9M1R4,0
Q9FF81,Q9SUR3,0
Q9LMQ2,Q9LKL2,0
O80345,Q39237,0
Q0WPF2,Q42484,0
Q9LSL1,Q8W575,0
Q9C8M0,Q5CCK4,0
Q9SEZ7,P93003,0
Q05762,Q9SND4,0
Q9FV71,Q9AT61,0
O64816,Q93VI4,0
Q8H1F2,Q84MC7,0
Q38874,Q9FYF8,0
Q9XI07,Q6GKU7,0
Q9S736,Q8VY21,0
P56778,P56782,1
O81055,Q9SU30,1
P56755,Q9XII1,0
O22607,A0A1P8BCD1,0
Q8S8A0,Q9FG37,0
Q9FYF8,Q9SLC8,1
A0A384KWX6,Q9C5K8,0
P41917,Q42551,0
F4J117,Q7XA68,0
P33077,Q38828,1
Q9FJH7,Q8GUN5,0
Q9LXG5,B9DFZ7,0
P56769,Q9LJ45,0
A0A178UTW7,Q9S7Q7,0
P37107,Q95747,0
Q9FMD7,Q8LGA5,0
Q39192,A0A384KWX6,0
Q9SFD5,Q9FZ48,0
F4J117,O22446,0
Q93ZT5,Q9C6B3,0
O48528,Q708Y0,0
Q3EBL9,Q9LHG8,1
Q4F883,F4HRV8,0
Q9LML3,P20649,0
Q9SGP2,Q9FIG9,0
Q8VZ65,P56761,0
P56767,Q9SUI6,1
Q9CAD0,Q9FE25,1
B2GVM9,Q93YP0,0
Q94F28,Q39016,0
P29382,Q9FLV9,0
P18064,O81126,0
Q8GY79,Q39255,0
Q680Q4,Q9LFD5,0
O81057,Q39090,1
Q9FLP9,Q9C9L2,0
Q9SUA3,O82741,0
Q8VZC9,Q9M280,0
O81775,Q9S752,1
Q9M9M6,Q8L9A0,0
Q43125,Q9XF89,0
Q6NPF9,O80396,0
Q9SIW1,P26288,0
F4KGY6,Q8VWK4,0
Q9C5K8,Q9M9M6,0
Q3S4A7,O04017,0
Q9SIU2,Q9T0I8,0
A0A178W1I8,O82248,0
Q93Z81,A0A654EFC9,0
Q9ZVD0,Q39233,0
O49429,Q9ZPH2,0
Q9FJ80,C0LGT1,0
Q9SLG0,Q3E8L0,0
Q9LQT8,Q6XAT2,0
A2RVQ5,Q9SJN0,0
O65554,Q9SUI5,0
Q9LVK3,Q9SU72,0
Q94A06,Q8LGB6,0
Q9C9A5,O81316,0
P53665,Q84LG2,0
P23321,Q93WC4,0
Q8RXN4,O81098,0
P46602,Q56XM9,0
Q9FMB6,Q9LEZ3,1
Q8GYQ5,Q6R0H1,0
Q9FNY3,Q94BM7,0
Q94C12,Q9FYF8,1
P21276,Q9AT76,0
Q38834,P35131,0
A8MR96,Q8LC53,0
Q9FG89,P42752,0
B5TM92,Q9ZPY5,1
Q6NLV4,Q8LAL2,0
O64645,O22714,0
Q8LGE3,B9DFZ7,0
Q9FIJ2,Q9FFF1,0
Q38859,Q39211,1
Q9SYZ9,O04341,0
Q9LJ45,Q9SV69,0
P40940,Q9FLP6,0
Q9FIP9,Q9FLR1,1
Q94A64,Q9SE33,0
P92973,Q9FFY6,0
O65312,Q94A79,0
Q9FML4,Q9C6B8,0
Q39128,P0C896,0
Q94AL6,Q9S7Y1,0
Q8GYJ3,O81127,0
P59259,Q9LJR3,0
Q9LV40,O24409,0
Q9SVW7,Q0WTY4,0
Q84R24,Q05753,0
Q9S7A3,P59226,0
A0A384KNJ4,P93045,0
Q9FZA0,Q9SEZ7,0
F4JCV6,Q9ZQ85,0
Q9LX90,Q9SQT9,0
Q42484,Q8GUU3,0
Q8S4Q6,O04017,0
O04027,Q8L4B2,1
Q8RWA2,Q67YH9,0
B5RID3,Q9M9G6,0
Q84JQ4,Q9C8M0,0
Q0WPF2,Q8RY59,0
Q94CD5,Q9ZWS9,0
O81316,Q9LQT8,0
Q9XFH4,Q8S307,0
Q9MAI5,Q9S7W5,1
P56769,Q9FVC1,0
Q9LFT8,Q9FVS1,0
Q8GXA4,Q9S851,0
O22229,Q93Z81,0
Q9M7Q3,Q940G3,0
Q38827,Q8GXE2,0
Q9MAL9,Q9LVM2,0
Q08467,Q9C9S2,0
Q9ZUX4,P94102,0
Q8L7C9,Q9SUR9,0
O82533,Q94AH6,0
Q8LDK3,Q8W464,0
F4HPB7,Q9LW29,0
B9DGE3,Q9S7Y1,0
Q9LSZ9,Q9SIQ8,0
Q6IDB8,Q9LTS6,1
Q9SXZ2,Q9FH40,0
Q38906,Q39027,0
Q9FN69,Q9SEI0,1
Q3EBL9,Q96299,0
O81069,O64722,0
Q58G47,Q9C9T3,0
P92557,Q42202,0
Q6NLV4,Q9LPZ1,0
Q8L6Z4,Q9C6B8,0
Q9S7Y1,Q9LPZ1,0
O22784,Q8H1U5,0
Q9SCR2,Q9XIA6,0
Q39211,F4HW90,0
Q9ASS4,Q9SKG5,1
Q38838,A0A178UUW8,0
O82197,Q9LZJ3,0
Q9S7M0,O81098,0
Q95748,Q9SK66,1
P92558,Q9S745,0
A0A178V0F6,A0A1P8BCD1,1
P59259,Q9XFH4,1
Q9M1U4,Q9LV28,0
Q6NMZ4,O80366,0
P56779,O04341,0
C0LGL9,Q56Y52,0
Q9CAD0,Q9XGN1,1
Q94AH6,A9LNK9,0
Q84LH8,C0LGU5,0
P93026,F4JCI2,0
Q9LFT8,P42732,0
Q9LZI6,Q8GZA8,0
Q9S851,Q9LKR3,0
Q39009,Q9LSI9,0
Q94K07,O80396,0
F4JL28,Q9M0E0,0
Q9ASS4,Q9FME4,0
O82277,Q9ZPY5,0
Q9LP51,Q9FGZ5,0
O22775,Q9M2Z5,0
Q07473,Q9FKW0,0
Q8L9T7,P40940,0
C0LGE0,Q9FMC8,0
Q8GUN5,Q9FV70,0
O24408,P49677,1
Q9FUY2,Q9SKX1,0
Q9SAR0,Q84VQ3,0
Q8W1P0,Q39194,0
P56753,Q9LVM2,1
O81275,Q940G3,0
P93002,Q9FNZ5,1
Q9SAH7,Q9FMX2,0
Q38830,Q39081,0
Q9XIN0,O24408,0
Q5ICL9,Q9SR06,0
O81055,Q94A64,1
Q9FGJ3,Q9FMV5,1
Q9LMM5,Q0WPF2,0
O82132,Q9M1K0,0
Q39218,Q9LHF0,0
P47735,Q9MAH8,0
Q9SK33,Q9FXT6,0
Q8L5U0,Q8LAZ7,1
Q38822,Q9XFM0,1
Q39162,P0CJ47,0
Q9SYW8,Q38885,0
Q93ZH2,Q9FLV9,0
P42792,Q9FDX9,0
Q8GYN5,O64511,0
O24410,Q38920,0
Q9M1R4,P92532,0
Q8LEM4,Q9FLR1,0
Q9FWY7,Q8LBP6,0
O80837,Q39101,0
Q39026,Q39204,1
Q04996,Q5XXG9,0
P48007,Q8LAL2,0
F4JWS8,Q42290,1
Q9FGZ5,C0LGE0,0
Q9SU24,Q9SGP6,0
A0A178WF80,Q9SU67,0
P93831,Q9LT47,1
Q9SN51,Q93VT9,0
Q9ASZ1,Q84JK2,0
A0A7G2E9B1,Q8VYD2,0
O64511,O04173,0
Q93VJ4,F4KIX0,0
Q1G3Z3,A0A178VZI4,0
Q3EAI1,Q8S2T0,0
Q9LSI9,P0CJ48,0
P93003,Q38819,0
Q9FLI3,Q9SU24,0
Q9SYW8,Q9LQQ9,0
Q9ZUB3,Q9LXI8,0
Q9C518,Q93V47,0
Q8GUI6,Q42202,0
Q9LJD7,O81275,0
Q9FF81,Q9SUT6,0
P53665,Q9LXG5,0
Q9FE22,Q9S9P3,0
Q9M310,Q8RXT5,0
Q38906,C0LGN2,0
Q8LBL1,F4HRV8,0
P56779,A0A5S9T5N7,0
Q9SD78,Q9CAJ0,0
Q9SHZ6,Q8H1G0,0
Q9FME4,Q9S7M2,0
Q9MAM1,C0LGE0,0
Q8RWL4,O24407,0
Q38836,P42804,0
O04603,O23629,0
Q9SMN1,Q9ZUX4,1
Q58G47,Q9SCZ4,0
Q9SUQ3,Q9FIW9,0
Q8L5W8,Q08467,0
Q9SEU8,Q9SY65,0
P56766,Q94A06,0
Q7XA68,Q9LE63,0
Q8RX28,Q42404,0
Q67XQ1,F4IVP3,0
Q9LYW3,Q9C5R8,0
O49048,Q9M9M6,0
Q9AT76,Q9S7Z2,0
B9DGC9,Q8LD39,0
Q9CAC5,Q1G3G5,0
Q9ZP59,A0A654EFC9,0
Q93Z00,Q9C9L2,1
Q39214,Q9FZA0,0
P41917,Q9XI47,0
Q05762,O04292,0
P56782,Q9SCY5,0
Q39016,Q39083,1
F4IED2,Q9SGP2,0
Q941L2,B5TM93,0
Q9FIS1,Q9LEU7,0
Q9C9V9,F4I0K2,0
O49686,Q96291,0
Q8VYT3,Q9SAR5,0
Q9FFY6,Q9LHH1,0
Q38885,Q9LQW3,0
Q9LHA8,Q9FXT6,0
Q8W2F3,O22938,0
Q9M9Y4,O80582,0
Q9SW07,Q8W4I5,0
Q9LKL2,Q8GUP3,0
Q9LPZ1,Q42374,0
Q9LXV5,Q93VI4,0
Q9FFA7,Q6NPE9,0
Q9SZI2,Q38826,0
Q84JG2,Q9SUR9,0
Q39266,Q9S7W5,1
O80800,Q9LUJ9,0
O64725,C0LGD9,0
Q9ZPW7,F4JWS8,0
O48963,Q84JP1,0
Q8VYK7,Q9S829,0
C0SVM5,O48845,0
Q9S736,Q39183,0
O65312,P56754,0
Q9FGS5,O04017,0
Q9LRH6,Q96291,0
O81069,Q3E991,0
Q8VZS8,P93831,0
Q8GUP1,P46602,0
Q8L9T7,Q8LGE3,0
Q9S745,F4I0K2,0
Q9LKF9,Q9SKI3,0
O22456,Q38836,1
B9DGE3,Q8S8I4,0
Q84JS6,Q39142,0
Q04614,Q9FME3,0
P56766,Q94KK7,0
Q9SQT9,Q8GUU3,0
Q9ATB4,Q9LZW4,0
Q9XGZ2,Q9SAR0,0
F4IVP3,Q708Y0,0
Q39083,P40940,0
Q8S307,Q9ZU25,0
P49678,Q38822,1
Q9FXT6,O81242,0
Q9SIQ8,Q8LAW2,0
Q9SFD8,P31170,0
Q9LNJ5,Q8L6Y4,0
P46602,Q05466,1
Q1G3G5,Q8LAJ7,0
P0C7Q8,O81069,0
Q9LXD8,Q96321,0
Q04614,P48348,0
Q9SD44,Q94A06,0
