protein1,protein2,interaction
Q8VCW4,P14432,0
P00757,P04224,0
P23804,Q9QZ88,0
Q61881,P07750,0
Q62277,Q80V24,0
O09044,P47811,0
Q9EPC1,O08586,0
Q07832,P70191,0
P14429,P60879,0
P08113,P18469,0
Q60769,P41241,0
P48453,Q8K3Z0,0
P70196,Q8N7N6,1
P28028,Q63932,1
P39689,P00757,0
P97318,Q5SSL4,0
Q9Z0W1,Q9QWV4,0
Q60825,Q505B8,0
Q62312,Q9Z2U0,0
P08152,P49722,0
Q91V27,P53566,0
O08582,O70274,0
Q9CVB6,Q91ZD4,0
A0A0U5BC76,P18525,0
P35235,O35730,0
P48787,Q9CQC7,0
Q91ZD4,Q6X6Z7,0
Q99K90,O88447,0
P14115,P62911,1
Q9JHD2,P52946,0
P97484,Q08024,0
Q02067,Q5SSZ7,0
O70477,A6H6Q4,0
Q9QUM4,Q8R2K4,0
P50538,Q61827,0
Q80ZK0,P01738,0
P62305,P62309,1
Q9R111,P58059,0
P15535,Q9JJN6,0
P25118,Q03347,0
P59999,Q80WQ6,0
Q9WVB3,P20826,0
Q9DCJ5,Q8BUV3,0
Q08509,Q9CZB6,0
P01646,P08207,0
Q8CCI5,Q9CXZ1,0
Q9CZQ9,Q80WQ6,0
P05214,Q9D0B8,1
P01808,P01837,1
P04925,P61092,0
Q8JZM0,O88811,0
O88811,Q8R4A3,0
Q9ES46,Q9CQP8,0
Q148A4,Q9JHL1,0
Q99J83,O89100,0
P22605,P62305,0
Q7TPM5,P30999,0
Q61771,Q9JL85,0
Q9D4Q1,P46737,0
P48346,Q63932,0
Q59J78,Q9D2R8,0
Q91YN9,P49718,0
Q9DAK2,P97302,0
Q3TL44,P04426,0
Q9CY16,P35991,0
P04214,Q8K3Z0,0
P48771,O54714,0
Q9D439,P39689,0
P68373,Q8K480,0
P17433,P55271,1
Q91WD5,O35182,0
J3QMY9,Q9R190,0
Q9CPW4,Q9EQH3,0
Q8JZM0,Q3TWN3,0
Q9JIK5,Q9D6K5,0
O55033,P50396,0
Q8R0L9,P62806,0
Q920N1,Q60722,0
Q8R2X8,P70288,0
Q3UNW5,Q8K3K8,0
P01869,Q9CQP8,0
Q9JJX7,P48771,0
Q5BKP2,Q9CR88,0
Q9CZ82,Q9D8C6,1
Q60787,O08712,0
Q99P58,Q80WG5,0
P63005,Q148A4,0
O88703,Q60876,0
P41274,P17665,0
P01738,P46938,0
P70196,Q8VEK3,0
Q8BGU5,Q9JHD1,0
P25444,Q9CZX0,0
Q505B8,Q64339,0
Q8C4V4,Q9R194,1
Q99LT0,P47708,0
Q9JLQ2,Q925K9,0
Q9Z1N2,Q60954,0
Q8R0L9,Q9CQT6,0
Q6PF93,Q8VCQ3,1
P52293,P39429,0
Q6X6Z7,Q8C031,0
Q3TWN3,O35526,0
Q61884,Q99JY1,0
Q80US8,Q99LX0,0
P07750,Q60591,1
Q9CQP2,Q61127,0
Q6PDM2,P15209,0
P15806,Q9JJR7,1
Q9DBL9,P27870,0
Q2MH31,P84228,0
Q5U5Q9,Q99N28,0
P01661,Q9DAM2,0
P60710,O08785,0
Q62424,P28700,0
Q9CQJ8,P99026,0
Q9WU38,Q9DCS9,0
P18760,Q61180,0
Q61083,P00757,0
Q80Y75,O70343,0
P05627,Q62170,0
Q60793,P27870,0
Q7TSN7,P09022,0
Q8K3J1,Q9CXZ1,1
Q61301,Q8C437,0
P60766,Q7TPM5,0
Q9CQD0,P23812,0
P14753,O35955,0
P18760,Q9R0Q1,0
O08609,Q9R1V6,0
Q9R190,A0A0M3KL48,0
P19783,Q9CPQ1,1
P01823,Q922F4,0
O88485,Q80ZV0,0
Q8K2G4,P62242,0
Q9ERA0,Q8VCF0,0
P51667,Q6PF93,0
Q9DCA2,Q8CCI5,0
P63073,Q6X6Z7,0
Q9DCL4,Q3HNM7,0
Q8BVM4,Q9D2M8,0
Q9CXW2,Q80ZV0,0
Q9CQ20,P22723,0
P01851,P23812,0
Q9D485,O88509,0
Q99LC4,Q9D9U9,0
Q9CQZ5,A2A825,0
Q64329,O08795,0
P97372,Q3TXS7,0
Q9Z2X2,Q3V1H9,0
Q61216,Q61699,0
Q9CQV8,P97792,0
O35551,Q9JM13,1
P01590,Q60819,0
P70372,P60879,0
Q99LX0,P12023,0
Q91X20,Q3USJ8,0
Q61221,Q9WTL8,1
J3QMY9,Q9CWH4,1
P01661,Q80ZS3,0
Q9CQ75,P52293,0
Q61387,P42669,0
P15105,P60879,0
Q9R1P0,Q9D5V5,0
O70439,Q8C2B3,0
P04351,P12787,0
P70372,Q8VCI5,0
Q5F201,Q9DAR0,1
Q60989,O09108,0
Q60819,P47811,0
O88513,P01863,0
Q811G0,P19221,0
P14869,V9GXK1,0
Q9R207,P56393,0
P05214,Q920N1,1
G5E8A8,Q9D4K5,1
Q9D7W5,Q61827,0
P68369,Q5BN45,1
O55203,Q80ZK0,0
Q9CQ69,P42866,0
Q9R0X0,P01837,0
P45448,P70217,0
P30051,Q9DCS9,0
A0A087WRI3,Q68EF6,0
Q9CZ82,P70445,0
P68373,Q8BHN3,0
Q8C180,P09022,0
Q9CPW4,O54786,0
P41274,P01724,0
P08046,Q9Z2U1,0
Q9QWV9,P63017,0
Q32NY4,Q8CGP4,0
P62881,P25118,0
P23812,Q9R0T8,0
Q7TSZ8,Q60629,0
Q6PHU5,Q9JHF9,0
P01749,Q61686,0
P40336,P62301,0
Q62277,Q9JI44,0
P56393,O55234,0
P00158,Q9D855,1
P14432,Q8K3Z0,0
Q61097,Q9CQJ2,0
P35802,Q80X85,0
G5E8A8,O55033,0
P47713,Q9D7W5,0
A0N262,Q61083,0
Q9CQJ2,P01642,0
P47713,Q9JIA1,0
Q60787,Q9Z0H7,0
Q8K2G4,Q9CWF6,1
A2AIP0,P01869,0
P54841,Q8C0X7,0
Q9R1P1,Q9WTM5,0
O55126,Q9R1P4,0
Q60631,Q7TSN7,0
Q8CGP6,Q3TWN3,0
Q99LX0,P63044,0
G5E8A8,O88566,0
Q3TNS5,P47915,0
Q8VCF0,Q8VIG3,0
Q9Z2U1,O35129,0
Q91VI7,P15307,0
P62270,P61957,0
Q91V08,Q6PAT0,0
Q924T2,Q9CQA6,1
Q6P8X9,Q60787,0
Q99ME6,Q8BVN3,0
Q9CZM2,Q9CQP8,0
P24604,P60670,0
P00683,Q6A037,0
P70441,P27792,0
P97372,P83940,0
P97784,Q3V3N7,0
O09111,Q3UIU2,1
Q3TNS5,Q64337,0
Q9WUL5,P23819,0
Q9CY16,P84099,0
P22315,O35717,0
P04213,P06343,1
Q9D7X3,P01887,0
P97792,Q00420,0
Q80US8,P33896,0
P39087,Q62108,1
P16858,Q60591,0
Q91XU0,P35585,0
Q61730,Q99K74,0
Q99LX0,Q9D7X3,0
Q99PI8,P46471,0
Q9D8B7,Q9CQ54,0
O88508,O88951,0
P68372,Q9DAD0,1
Q01887,P83940,0
P15702,Q9JJV2,0
P51150,Q8BVN3,0
P62862,Q924T2,0
Q9Z1X4,Q2TBA3,0
Q920N1,P35329,0
Q9DA80,Q01853,0
P97371,Q9EQH3,0
Q8BK72,Q64329,0
Q9D0B8,P60879,0
Q9DCJ7,Q8VDS3,0
Q9WVR4,P62717,0
P70375,P49138,0
P67984,Q9D4Q1,0
Q8CDU5,Q6PDM2,0
P18525,Q9D8T2,0
P08046,Q9JIK9,0
Q6R5N8,Q8VCW4,1
P15261,Q91VI7,0
Q9QZL0,Q9QUM9,0
P70441,P03903,0
P60710,Q9CPR8,0
Q8R4A3,Q65ZI1,0
P20152,Q9JHJ3,0
O08795,P98078,0
P97792,A2NUE8,0
Q9WUT3,Q9D439,0
Q99NC0,Q61771,0
P97767,P18526,0
Q91VI7,Q9D9T8,0
Q8VCW4,Q9CZ82,0
Q8BVZ1,Q3TTA7,0
Q03526,P27467,0
P10085,P41778,0
P14685,Q9QYH6,0
Q9Z2W8,Q9D8B7,0
Q61127,Q9D4Q1,0
Q9D0B8,Q9QUQ5,0
P01648,P19221,0
Q91YN9,Q9CQT6,0
P01723,P08046,0
P35235,Q9D9T8,0
P27870,Q9Z2U1,0
P62309,Q8BHN3,0
O09061,P12960,0
P48281,Q03347,0
Q61771,Q9D1R9,0
P09631,P61809,0
O55029,O88685,0
Q99M51,Q60954,0
P01749,Q9DC40,0
Q6PAT0,Q9DC37,0
Q9CWY8,Q9CQJ4,0
Q61102,A2NU21,0
Q9CQA5,Q9D485,0
Q9CQV5,O35593,0
Q61102,Q9D9T8,0
P00683,P11610,0
P97471,Q8BVZ1,0
P41133,P53986,0
Q8BLC3,P70362,0
P23242,P43404,0
Q8BTU1,P14115,0
P70280,Q61733,0
Q9D9D8,Q8N7N6,0
P97318,Q924X6,1
O09111,P27038,0
P05532,Q9D125,0
P05627,P70326,0
Q5SW45,O35226,0
Q6SP97,Q9D9I1,1
Q08024,I6L991,0
P29754,P83940,0
Q3TTA7,Q9CR88,0
Q7TS55,P49710,0
P97371,Q9JM05,0
Q07763,P01878,0
P00416,Q07832,0
Q9R1P1,P30999,0
Q8K3K8,P21784,0
P30658,P60710,0
O35625,P09405,0
Q8R502,Q6ZWN5,0
Q9WU32,Q99JB6,0
Q99PT1,P62878,0
Q9CR21,Q8C437,0
P59999,Q9CPW4,1
Q8R4G0,Q9Z2W9,0
P41105,Q9D8E6,1
Q6PGF3,Q924H2,1
Q9JIK9,Q8VCB2,0
P25118,Q60680,1
Q9DCJ7,P12023,0
O35625,Q9DAR0,0
Q9EPL2,P62242,0
P07356,Q76MZ3,0
Q62108,Q80TG9,1
P62881,P01865,0
Q9JIE6,Q8BH43,0
Q8K3I6,Q148A4,0
Q9D125,Q99MH5,0
O88890,P47753,0
P51683,Q80XZ4,0
O35714,P58059,0
Q99L88,P33896,0
P01749,P05532,0
Q07440,P98156,0
Q99MB1,Q80WQ6,0
P22315,Q64337,0
O54901,Q63934,0
Q9R049,Q9DAR0,0
Q8VCD5,Q9CPX8,0
O70274,P61982,0
Q02111,Q61102,0
O35625,Q8C0J2,0
P01942,O08609,0
Q9D9D8,Q00609,0
P0CG50,P70362,1
Q8CCI5,P47915,0
O88522,P16297,0
Q9Z0H7,Q99ML1,0
P42669,P16054,0
P97318,Q6P8X9,0
Q9D125,O88509,0
P07750,P25206,0
P15806,Q60867,1
Q9WVB3,P27782,0
P70218,Q9JIK5,0
Q5SSL4,Q60692,0
Q8BVZ1,P01821,0
P47915,Q9QUQ5,0
Q8BVN3,Q61686,0
P28076,Q8CGP6,0
O70343,Q923E4,1
Q08024,Q9CY16,0
D3Z338,Q9D8E6,0
Q9D032,Q9CZM2,0
Q8BHJ5,Q8K3K8,0
Q9QZE5,P03921,0
Q62083,Q14C51,0
Q9EQH3,Q99JY1,0
O55033,P62743,0
Q3ULA2,P20917,0
P97372,Q9R190,0
P01101,Q8VCS6,0
P70696,P10126,0
Q8BYM5,P08046,0
Q9ERI2,Q9D8E6,0
Q924H2,D2YW38,0
O35305,P39429,1
P29341,P63073,0
Q63934,Q61006,0
P62855,Q07763,0
Q793I8,P18469,0
P16388,Q62192,0
Q62277,Q9WVB3,0
Q9DC37,Q5F201,0
O70435,Q61216,0
Q9CQH3,Q8VIG3,0
A2ARP9,Q8K2F0,0
P70280,Q9Z0W1,0
P18181,Q8R4E9,0
Q8CCI5,Q80UP5,0
Q8C6B2,Q61553,0
Q04207,Q9JHS3,0
P49718,P14869,0
Q8BVZ5,Q91Y86,0
P97318,Q9JI78,0
Q9D5V5,Q8BG40,0
P00756,P42867,0
A0A0M3KL49,P70662,0
P23798,A2RTH0,0
Q9ER88,P62082,0
A2AIP0,Q8R3R8,0
P15864,P04919,0
P14685,Q4KKZ1,0
Q8JZM0,Q8BH16,0
Q7TS55,Q60636,0
Q04211,Q99PI8,0
P52189,Q8BTU1,0
P52800,P70452,0
Q9CWR8,Q03347,0
P48787,P28652,0
Q6ZQ88,A2AIP0,0
O08609,Q9JI44,0
Q9D8C6,Q8CGS2,0
Q9D2R8,O54786,0
Q8BJZ4,Q99ME6,0
P23198,Q9JJV2,0
P08207,Q5R1F5,0
P56393,P60904,0
P70196,Q8K2G4,0
Q9JLC6,O88351,0
P31324,Q60819,0
P09022,P41778,1
Q99JY9,Q99MH5,0
O70435,Q6X6Z7,0
A0A087WRI3,Q8R464,0
Q8BYM7,P62911,0
Q99LY9,Q9DC37,0
Q9WU78,Q99ML1,0
P20334,P61957,0
Q62108,Q9D415,1
Q9R1P1,Q8R4G0,0
O88634,O88685,0
P27467,P01648,0
Q925K9,P15105,0
P09023,C0HKE1,0
Q9DC40,I6L958,0
Q9D439,Q9D2M8,0
Q9QUQ5,Q9R1V6,0
P49138,Q9QUI0,0
P99026,Q9QZE5,0
Q60809,P70195,0
Q9WTK5,Q9DC40,0
P01897,Q9Z138,0
Q9WV32,Q8CCI5,0
P18572,Q9Z2F6,0
P50540,Q9CZ13,0
Q62264,P41778,0
Q80ZS3,P37238,0
P98084,P18529,0
Q9D3X8,Q9DC40,0
Q61127,Q60591,0
P12787,Q8R2L5,0
Q80WG5,P40764,0
Q9QUQ5,Q9JM05,0
Q8C6B2,A2A825,0
P70696,Q62312,0
P63044,Q6Q783,0
Q8HWB0,Q9CQJ2,0
A0A087WRI3,P05214,1
P97371,Q9DC70,0
Q9D439,Q9D8L4,0
P63101,Q9ERR1,1
Q9R190,Q059U7,0
Q62348,G5E8A8,0
O89100,P63280,0
Q059U7,Q61006,0
Q8BJQ4,Q80ZK0,0
P06876,Q07763,0
O35714,Q9QUQ5,0
Q07832,Q91WQ5,0
O88513,Q8R4E9,1
Q99J83,P30658,0
P27782,Q8K3Z0,0
Q9CQ69,Q8K479,0
Q80TG9,Q6PGF3,0
O88952,Q00609,0
O35235,P97371,0
Q5NCF2,Q62312,0
Q6ZWN5,Q8R464,0
Q9JMK2,Q61190,0
P23819,A0JLY1,0
Q9QWH1,O54918,0
P28028,P31938,1
Q9D7N3,P01575,0
P47753,P09632,0
Q4KKZ1,Q65ZI1,0
P15535,Q9QWV9,0
Q7TPM5,Q8CDI2,0
P52795,P38533,0
Q9ERR1,P09022,0
P04426,P35951,0
P60710,P29752,0
P62281,P48346,0
Q920N1,Q62108,0
P22892,P20334,0
P97318,Q8C1Z7,0
Q6ZWS8,A2N494,0
P14753,O08795,0
Q9Z2U1,Q31099,0
Q3UYV9,Q6ZWY9,0
P20152,Q8BJZ4,0
P60605,Q07813,0
P01749,Q5BN45,0
Q99JY9,P18525,0
Q8R4A3,Q9QZ88,0
P17679,P35456,0
Q5XJY5,Q61457,0
P20917,P48437,0
P47754,Q62108,1
P51450,P23772,0
Q5BN45,P53566,0
P62855,Q3UNW5,0
P48346,P48432,0
Q9R1S0,O54972,0
P01823,Q91WA6,0
Q9D131,P61809,0
Q61188,P01592,0
P84091,Q9R0Q1,0
P61161,P01823,0
Q8K2F0,Q91V27,0
P22315,P35922,0
Q8CII9,Q64337,0
Q60867,Q8CGN5,0
Q60598,P27792,0
Q8BYM7,Q9WUB0,0
O35526,Q6ZWV3,0
P20109,Q9D7X3,0
Q8VD72,P03925,0
Q62432,P15702,0
D2YW38,Q9DCL4,0
Q91XL9,Q9D5V5,0
P01139,P08046,0
Q99K90,P36898,0
P31750,Q9DB91,0
P46938,P03925,0
Q80TQ2,Q8VEK3,0
Q99MH5,O55029,0
Q9CQT6,A0N262,0
P01823,P15864,0
O35625,P49718,0
Q08775,P68510,0
Q9DA80,Q9CR88,0
P97465,Q9QYS2,0
Q62277,P98156,0
P47962,P98156,0
P52293,P97457,0
P62270,Q8CGN5,0
Q8VCB2,P84228,0
P39054,Q9JJN6,0
P62918,Q9CZM2,1
P43431,P43432,1
Q9D032,Q6ZWY9,0
Q8BG40,Q8BUN5,0
Q9JIK5,Q99JW4,0
Q7TPM5,Q61686,0
Q3HNM7,Q8C669,0
Q61160,P68372,0
P28700,Q9Z1X4,0
P0DP43,P28700,0
P25911,P99026,0
O70589,Q80VW5,1
Q8CCI5,Q6PDM2,0
P22091,Q8K3Z0,0
P51943,Q9D9T8,0
Q61771,P03966,0
Q2MH31,Q8C1Z7,0
Q8VD72,Q60989,0
Q04207,Q60769,1
Q60989,P15261,0
Q9CQ69,Q9CR68,1
P58059,P01801,0
P68369,P11610,0
P18532,Q148A4,0
Q9DAR0,Q91XU0,0
P20334,A0A2R8VHF7,0
P09542,Q8BG40,0
P20334,P48787,0
Q922G7,Q91VI7,0
Q8BTU1,Q5EE38,0
Q148A4,Q9DCA2,0
P04426,Q9CQZ6,0
P19783,Q8R4A3,0
Q9JHJ3,Q8VI33,0
Q99N87,P02088,0
Q6PGF3,P41969,0
P16872,O08609,0
P23812,P25118,0
Q8CGK7,Q63943,0
P97481,Q9D125,0
Q8C1Z7,Q9WVG6,0
Q9CQP8,Q8CCI5,0
Q9ES46,Q9DC37,0
O08686,P12023,0
P08551,Q62108,1
P59114,Q8CFI0,0
Q8VE22,P07141,0
Q9CVB6,P09022,0
I6L991,Q9DCJ7,0
Q5R1C2,P51141,0
P52800,Q80Y75,0
Q8VEK3,Q9QXV1,0
P22723,P42227,0
Q80XZ4,Q6ZWV3,0
Q9EPL2,P70460,0
Q9D2N4,P40226,0
Q8CCI5,P01810,0
P20826,P28741,0
P19785,P70677,0
P05627,Q06507,1
Q9JIA1,Q9R0Q1,0
P25233,Q60598,0
Q8R2L5,P50396,0
P61080,Q6SP97,0
Q99MB1,A0N262,0
Q9ERI2,A0A0U5BC76,0
Q60902,P70218,0
Q61207,Q8BJQ4,0
P70288,Q9CWY8,0
Q8C0X7,Q9R190,0
Q91WA6,Q62232,0
Q9QUN3,A2NU21,0
P14148,P02088,0
Q60665,P35330,0
Q811G0,P01139,0
P25322,Q9D4Q1,0
Q99K74,P84099,0
Q8BHN3,Q9QWH1,0
Q811U5,P70218,0
P26043,Q9CQH3,0
P05214,Q9D4Q1,1
P01661,P01865,1
P46471,Q9D485,0
Q61234,P61809,0
Q61884,Q8BHJ5,0
P26043,Q8BH16,0
Q9CQA6,P16872,0
P09631,P16092,0
Q924A0,Q03157,0
P97457,Q9ERI2,0
P41969,Q60770,0
O88786,Q61884,0
Q9JI44,O08665,0
Q9WVL2,Q9R0T8,0
P70217,Q9D125,0
Q61249,O55029,0
B5KM66,Q60692,0
P23798,Q9QWH1,1
Q9EP73,P22366,0
Q8CIB5,P97302,0
Q14C51,Q9EPU5,0
P48346,Q920N1,0
P01837,P15209,0
P98078,Q9Z0X1,0
P15702,P62317,0
P29352,Q9CQ20,0
Q9JLQ2,Q8VEG6,0
Q61881,Q9CXU1,0
Q00322,P24604,0
Q2TBA3,Q99N84,0
P52927,Q9JM73,0
P35980,Q6R5N8,0
P01887,P01897,1
Q8R502,Q8VCB2,0
P12815,Q3V1H9,0
Q80US8,P58771,0
Q9ES57,Q8C4V4,0
P58064,Q8R2L5,1
P84099,Q2MH31,0
Q61699,P97371,0
P04426,A2N494,0
Q8CDJ3,Q9R1P3,0
Q924T2,Q8VDS3,0
Q99JB4,P48281,0
Q8R3R8,Q9D8E6,0
A0A0M3KL49,P03888,0
Q924Q0,Q924X6,0
Q64329,P70343,0
P00757,Q9QYH6,0
Q64287,Q3V0Q6,0
P63166,Q31099,0
Q76MZ3,Q99MH5,0
P15307,Q9Z1E3,1
O70435,Q923E4,0
Q61584,Q61733,0
P04925,P10417,1
P17665,Q60925,0
Q8BLC3,O08712,0
P43431,P50752,0
Q60636,P68372,0
P35330,Q9D2Y4,0
P49722,Q9R1P1,1
Q91WC1,Q9JLQ0,0
Q9DC71,P97377,0
O55142,P47911,1
Q505B8,Q9EST8,0
P42582,Q61324,0
Q8R464,Q8CFE3,0
P58064,P61092,0
Q99LM9,P19221,0
Q65ZI1,Q8BHJ5,0
P97457,Q9DC69,0
O08543,P54763,1
Q64261,P01878,0
Q80ZK0,Q9CXW4,0
A2A825,P18525,0
P14869,G5E8A8,0
Q7TMF3,Q9DC69,1
Q9CVB6,Q9WV32,1
Q64010,P29752,0
Q61160,Q63739,0
Q91ZE9,P49722,0
Q9CQD0,Q924H2,0
Q6SP97,Q01147,0
P97767,Q62231,1
P27659,Q62192,0
Q7TSZ8,Q9DC37,0
P97465,Q9Z2X8,0
P97767,P61982,0
Q91V08,P40226,0
Q60867,Q9JHJ3,0
P26450,J3QMY9,0
P60710,Q9D1J1,0
P41133,Q9QZS3,0
Q62191,Q9DAS2,0
Q9D7W5,Q91WD5,0
Q91WD5,Q9CQZ5,1
Q61391,P97784,0
Q9Z0F8,Q9R0Q7,0
Q9ERS2,Q8BLC3,0
Q8R0S2,Q8JZM6,0
Q9R0T8,P41241,0
Q8VCQ3,Q63934,0
Q8R1R4,Q9ES57,0
Q9CQ18,P63248,0
P70196,Q8CDU5,0
Q62232,Q8R0S2,0
P15209,Q62193,0
P62806,P52800,0
O70477,P27038,0
Q2MH31,P45448,0
Q8BHN3,O88653,0
Q31093,Q3UNW5,0
Q9CXU1,P25444,0
V9GXK1,Q9R0Q7,0
Q8R1R4,P70696,0
P50752,P50540,0
P0CG50,Q3TTA7,1
Q8R2K4,Q5NCF2,0
P07750,Q60787,0
O70477,Q9CQT6,0
Q6SP97,Q811G0,0
P31324,P09022,0
P19785,P60202,0
O88634,Q8CCI5,0
Q8BVN3,Q99MH5,0
Q99LC4,Q91WC1,0
Q91WA6,Q9DAJ2,0
P25233,Q99P58,0
O88384,P01645,0
Q99K90,Q32NY4,0
P08046,P28076,0
Q9D7W5,Q61387,0
O35730,P0DP43,0
O35615,Q91YN9,0
P01642,P01823,1
Q6DID7,P35438,0
P68369,Q9D485,1
Q9WU38,P30882,0
P01878,Q08775,0
Q3V3N7,Q8K2G4,1
Q9CQI9,Q9DB40,1
P35343,P70338,0
Q3TWN3,P42866,0
P40336,Q9JIQ3,0
Q80ZS3,Q99N84,1
Q9CQE3,P27512,0
P01739,Q60825,0
Q99P58,Q811U5,0
Q62231,P61087,0
Q9CQA5,P09631,0
P68369,Q9D9T8,1
P16675,O08675,0
Q99ME6,Q9R0T8,0
Q9D1R9,Q9WVI9,0
Q62348,O08675,0
Q60989,P18524,0
Q8BK30,Q8K480,0
Q61553,P48346,0
Q9D0B8,O09111,0
P29341,P26516,0
Q9Z1X4,Q3UDK1,0
O35955,P60710,0
Q9D439,P48025,0
P61080,Q9QWV4,0
P04426,P70288,0
Q9D131,Q9WVG6,0
Q03157,A2A825,0
Q9CZY3,Q9EPU5,0
P26049,P13504,0
Q91V27,O88509,0
P06537,Q99N28,0
P10085,P97310,0
Q9D8B7,Q60692,0
Q60973,Q3U1F9,0
P10889,P35343,1
Q9QYS2,P21784,0
Q8BVM4,Q9R109,1
Q80XE1,P15307,0
Q505B8,Q920N1,0
P70326,P97371,0
P16330,Q99PI8,0
Q9D7X3,Q8BX10,0
P30999,Q9EPL2,0
Q9JM76,Q9JIK5,0
Q8C5G2,Q60778,0
Q60629,Q148A4,0
P63166,Q9DAD0,0
P18052,Q9DAD0,0
Q9Z2U1,P60904,0
O88951,O88653,0
P70452,Q91XU0,0
P11610,O88447,0
O54709,Q9WUN2,0
Q149S1,Q9DAG4,1
P42228,Q9ES57,0
O54714,Q8CGK7,0
Q61457,Q9JJY9,0
A0A0M3KL48,P21784,0
Q8BH16,D3Z338,0
Q8BFZ4,P68368,0
P70452,Q505F1,0
P70188,Q8BGD7,0
Q9CPX6,Q9JJN6,0
P01904,P84750,0
P02089,P61965,0
Q9Z0G0,Q8R1I1,0
Q6PHU5,P26231,0
Q9D439,Q923E4,0
Q9CZM2,Q9CZ82,0
Q8BYM5,Q793I8,0
Q91ZW2,P70280,0
Q61337,Q9JIF7,0
P23819,O35526,0
Q61324,P40764,0
O70477,P41133,0
G0YP42,Q9CQP8,0
Q9CWR8,Q99N87,0
Q62158,P04351,0
P26450,A0A0M3KL48,0
Q811G0,P98084,0
Q9JIH2,Q8R2L5,0
Q8K214,Q9CQJ4,1
Q62093,Q8VCD5,0
Q61771,Q9D1P4,0
P46096,Q62108,1
Q61337,P05977,0
O08795,Q9WU38,0
P62881,Q8R1I1,0
O89090,P18181,0
A0A0E4B366,Q7TS98,1
P68510,P40336,0
P21784,P12023,0
Q9JIH2,Q9D415,0
P62878,Q8VCD5,0
Q9QZ88,Q9JM13,0
Q8R4I1,Q9CPR8,0
Q059U7,Q80WQ6,0
Q9D125,P35802,0
P70188,P62918,0
Q9CPX8,Q9CR68,1
P97302,Q9CQ39,0
Q8K3I6,Q8C669,0
Q8R4G0,Q64364,0
P62962,P62862,0
Q8C0J2,P53986,0
P37238,O70174,0
Q60989,Q8R464,0
Q9WV60,Q9CQ18,0
P01878,O08586,0
P46414,P20334,0
Q08024,Q9D485,0
Q53VQ5,Q91ZE9,0
Q9DA80,P50396,0
Q9DAU1,Q8BYM5,0
Q9CQV5,Q8K3I6,0
Q9WU38,A0A2R8VHF7,0
P18526,P19221,0
Q9D2U9,Q9CZ82,0
P30280,O35730,0
P00756,Q8VD72,0
P01575,Q9R1P4,0
P45448,Q920D3,0
P43404,Q8R1I1,0
Q04211,P35991,0
P17427,Q2VPU4,0
O88566,O35955,0
Q9QUQ5,P01580,0
P40226,P70218,0
P53986,O88448,0
P28078,Q8VDS3,0
Q8K480,P01801,0
Q9DAM2,O35963,0
P70444,P15535,0
Q80US8,Q61127,0
I6L991,P15209,0
P16872,Q8R409,0
Q9D2R8,P15864,0
Q9D5V5,Q60925,0
P18525,P46061,0
P29452,Q9JM63,0
Q8BK72,P97459,0
Q91XU0,Q4KKZ1,0
Q8BVN3,P01750,0
Q5F201,Q60867,0
A0A0M3KL48,Q61324,0
P41778,Q9CXZ1,0
Q8VEA4,Q9JI59,0
Q8R4I7,Q9ES46,0
Q6R5N8,Q01147,0
Q91XL9,O35613,0
Q3UGQ1,Q9D495,0
Q91VD9,Q7TMM9,0
P08207,Q9DBR4,0
P10749,B8ZXI1,0
Q8R4A3,Q91ZD4,1
Q03347,Q9QZH6,0
Q9QZS3,Q924A0,0
P62849,P22315,0
E9Q9F6,Q91YD9,0
Q9WVR4,Q8BGW0,0
Q9D9T8,Q6P6J0,0
P15379,P16092,0
P20937,P0DP43,0
Q99J95,Q8R3R8,0
P29341,Q3UGQ1,0
Q03358,Q9JHD1,0
O88890,Q91WG4,0
P48772,P04919,0
P01592,Q9DAU1,0
Q08481,O70439,0
P28076,P07356,0
Q68EF6,P35951,0
Q5R1F5,Q6P3B9,0
Q61188,Q99K74,0
O08675,Q61179,0
Q9EP73,A2NUE8,0
Q9JKS4,P19123,0
P52189,Q8CII9,0
Q8BVN3,Q9R0P5,0
Q62231,P28063,0
Q9CR61,Q9DCS9,1
P97465,P25911,0
P35343,Q9JM73,0
P84750,Q8C669,0
Q07763,P61358,0
O35305,Q9DC71,0
Q91X20,Q925K9,0
P23198,P62878,0
P97767,Q8BYM5,0
Q8K479,P62881,0
Q8C669,Q811G0,0
P01645,Q64364,0
P35951,P54763,0
Q8BFZ4,Q9WTX6,1
Q8R4I1,Q8R0W1,0
P49817,P01901,0
Q9CQ91,P47757,0
P00756,P70444,0
Q9D131,Q69Z66,0
O35615,Q61091,0
Q9JIE6,P18760,0
Q61190,P98084,0
P62309,P03925,0
P14148,Q60838,0
P11440,P15864,1
A2NU21,Q059U7,0
P35585,P16297,0
P70188,Q9CPU2,0
Q6PGF3,P12970,0
Q8R4K2,Q9JIH2,0
P62806,Q99JX3,0
P04919,O09044,0
Q9DAJ2,Q8CIB5,0
P58801,Q9DBL9,0
P01642,Q07440,0
Q61301,Q9DBR4,0
Q91YI4,Q8BHJ5,0
Q62276,P30280,0
O88509,Q9CWR8,1
Q9D8B7,Q8BFZ4,0
Q9WVI9,Q5SSZ7,0
P10126,Q08369,0
P46938,P51667,0
Q8K3Z0,Q61171,0
P61014,Q61391,0
P70195,O54714,0
