protein1,protein2,interaction
Q6NN40,Q9VEA2,0
Q9VG94,P09052,0
P42207,P39018,0
P08645,Q9VKM1,0
P08645,Q9VZM7,0
Q9VSE9,P00528,0
P50536,P53034,0
A1ZAK9,Q9VKW3,0
Q9VTZ7,P08970,0
P22769,O96860,0
P04197,Q9VS34,0
O97183,Q9V3S6,0
Q9VJQ5,P20240,0
Q9W0B3,Q9VKV6,0
P25991,Q24133,0
Q9VKJ4,Q9VBI0,0
Q86BB4,Q9VGF9,1
P36179,Q8IH18,0
Q9W1E5,P02574,0
Q95U62,Q9W5B9,0
P29503,Q9VGF9,0
P53034,O16867,0
P83094,Q9VUB8,0
Q9VBY7,Q9VJQ5,0
Q9U6B8,Q9VJD4,0
Q9VF77,Q9VLK1,0
P13677,Q9VQK1,0
P09087,Q9VUR3,0
Q9VKW3,Q7K2Q8,0
Q24008,Q9W229,0
Q9VHB6,Q9VCE1,0
Q03334,M9PF17,0
P49071,Q9VZS5,0
Q59DX6,O18333,0
Q9V3V9,Q94511,0
P55841,Q8IMX1,0
Q9VN50,Q9VVH6,0
Q9W483,P23757,0
Q9XZT6,P51140,0
Q9VAY8,Q9W2P5,0
P29829,Q9VMU4,0
A0A0B4JD33,O97420,0
Q9VSG1,Q7KN94,0
Q26454,O45030,0
P40792,Q7JVI3,0
P10084,Q9VEV9,0
Q9VYX7,Q01070,0
Q9VHM5,Q05201,0
Q9VFE4,Q9VVL6,0
E1JJE8,Q95RV2,0
Q0E9G3,Q7KNM2,0
Q7KMG7,Q9VTW6,0
Q9VBY7,Q9XYU1,0
Q9VG94,P32031,0
Q9W125,Q9VHM7,0
Q9VYG2,P41092,0
P06602,Q9VAH9,0
B6VQA0,Q9VEV9,0
Q08605,Q9VN50,0
Q7JWS8,Q7K2G1,0
Q9VHB7,Q966T5,0
Q9VAP2,Q9VMN9,0
Q9VT57,P55841,0
Q9VYX4,P09180,0
Q9V3H8,Q9XZT1,0
Q9V431,Q9VWD9,0
Q0E9G3,Q9W1E5,0
A1ZAH8,A1Z9I6,0
P48607,Q9VW58,0
Q7JXV9,Q9VD72,1
M9PBM3,Q9VI72,0
C7DZL4,Q7PL91,1
Q9VS01,Q9VYX4,1
Q9VU85,P20227,0
Q9VQA2,O97183,0
Q9VJ12,Q9VDE3,0
Q8SYC1,P18289,0
M9PBM3,Q9V7W9,0
P08970,O97183,0
Q9VTC2,Q9VJ02,0
Q9VCV3,Q962S2,0
Q01069,Q8T390,0
Q9VA32,Q27324,0
Q9VIE6,P46150,0
O76924,P46150,0
Q9VUX7,P06002,0
P54733,A1ZAS3,0
Q27368,P23572,0
Q7JWD6,P54359,0
P25991,Q9W0F8,0
Q94527,Q9VWD9,0
Q9VG03,Q27368,0
Q9VY87,P10734,0
Q7KRW1,P18932,0
Q9V3Y8,Q9VJZ6,0
Q7KMS3,Q9VS55,0
Q9W029,Q9W0G1,0
Q9VUG4,Q9VJZ6,0
Q7K2Q8,Q9VSN0,0
Q8IPC3,Q32UW5,0
P45975,Q9W0E9,0
P25991,Q9XYF4,0
Q9V3I9,Q24154,0
P53034,Q9VJP9,0
Q9VN10,Q9VBP9,0
Q9VTM2,P18933,0
O96880,Q9W0I7,0
P47948,P02572,0
Q24560,Q9W2H9,0
Q9VPP7,Q9XZH6,0
Q9VQY9,A1Z933,0
Q9VAC4,Q7KA43,0
Q9VQF9,A0A0B4KFZ9,0
Q9VGC7,P13582,0
Q9XYN7,Q9XZ61,0
Q9XZH6,Q9VJY9,0
Q9V3S6,Q24475,0
Q9XYU1,P23758,0
Q9VGC1,Q9V637,0
Q8SYK5,Q24134,0
Q9VKV6,P62152,0
Q24133,Q24040,0
Q9VUB8,Q01071,0
Q9VNB5,Q9VF82,0
X2JDZ1,P02299,0
Q9VVY4,Q9VDD1,0
Q9VW53,Q9VTM2,0
Q9VQY9,Q0E9B6,0
C6SV45,Q9VXX8,0
P06002,Q9VEX9,0
E1JHS8,Q9VI55,0
P17210,Q9W2P0,0
P21461,Q8T476,1
Q95TY2,Q9VCI7,0
Q9VGV7,P91664,0
Q9VTE0,A1ZBY3,0
Q9VTM2,Q9VPX6,0
Q9VAF3,Q32UW5,0
Q7K1Y4,P83094,0
Q9VEX5,Q9VCZ7,0
Q9VIZ0,E1JH43,0
Q9V444,O96880,0
Q9VUF3,Q9VF10,0
A1ZB42,Q9VQR2,0
Q7JXB9,Q966T5,0
Q9VSG1,Q9XZ56,1
Q06453,O02002,0
Q24562,P07548,0
P39018,Q9VGF9,0
P16914,Q9VJI9,0
P04359,Q9VNB9,1
P56721,O97183,0
P41042,Q24338,0
P23647,Q9VG38,1
Q9VPD2,Q9VU83,0
A1ZB42,P54611,0
Q7KM04,Q9VKF0,1
Q24154,Q9V3G9,0
Q9W0F8,Q9W380,0
Q9VHN1,Q9VKV4,0
Q9VT76,Q9VS01,0
P08510,O18334,0
P19018,A1Z9I5,0
Q9W3N7,Q9VV74,0
Q9VDE3,X2JDZ1,0
P31007,Q9VR58,0
Q9VI13,Q9V431,0
P35128,Q24171,0
P46223,Q9VCR6,0
Q9W237,Q9VCI7,0
Q9VI00,Q24306,0
Q8IMM9,A0A0B4KFV0,0
Q9VWZ1,A0A0B4JCT9,0
Q86P80,Q9VSM9,0
Q24180,P32100,0
A8DYC9,Q8IN63,0
Q9VBH8,Q9VBN5,1
P55035,E1NZB4,0
M9PGR0,Q8T476,0
Q9VWD9,Q9VT51,0
Q9VF73,Q9W3X7,0
P51140,P18930,0
Q9VWG3,Q00805,0
P08570,Q9VXA5,0
P29503,Q9VNB5,0
Q9XZS4,Q9XYU0,0
Q24454,Q9VXA5,0
Q9VXP1,Q9W402,0
Q9VQD8,P29829,0
Q7KM04,Q9VF04,0
Q9VUW2,O46034,0
Q9Y0H4,X2JEH3,0
P80455,Q9VWG3,1
P18933,Q9V4E0,1
Q9W074,Q9VN50,0
Q94519,Q9W3X7,1
Q9W2R4,B6VQA0,0
Q24423,P11346,0
Q9VJ33,Q8IR14,0
P50536,A1Z9I5,0
Q9VCQ7,P48612,0
Q8ML92,Q9VN42,0
Q9VAR6,A1Z9X0,0
P07664,Q94513,1
Q9VWA6,Q24562,0
Q06559,Q24454,0
Q7KRY6,Q9VLU0,1
Q9VPT8,Q9VHD2,0
Q7JXB9,M9PBM3,0
Q9VWD9,A1ZAC4,0
Q9VMN6,Q9VKF0,0
Q9VM20,Q9V8I2,0
O77430,A1ZB42,0
Q9VEX5,P22816,0
Q962S2,Q94519,0
Q9VGS2,P18488,0
Q7PL91,Q00805,0
Q9U6B8,C7DZL4,0
A0A0B4K775,O18334,1
Q94533,P00528,0
A8JUS8,O76922,0
Q7KN94,Q9VBU9,0
Q9V4E0,O76924,0
Q59DZ4,P23572,0
P40791,Q9W418,0
P18931,Q9W3N7,1
Q9VYW3,P05205,0
Q9VN50,Q9VCV3,0
Q9VAR6,Q9VUX7,0
C0HL67,Q9VVH6,0
X2JEH3,Q9VEA2,0
P09081,Q7JYH3,0
P25008,Q9VLV5,0
P16914,O76927,0
P46824,P92204,0
Q9VB23,Q9VJ12,0
Q7JZK1,Q9VYW6,0
P09180,P55035,0
Q9W1Y1,Q9VM20,0
Q9VJD2,Q24472,0
P25867,Q9VYX4,0
P28159,Q8I7C3,0
Q9VTT2,Q9VVY4,0
Q9VMU4,Q9VMN6,0
Q9VAR6,P32031,0
Q9VGW6,Q9VWI4,0
Q8IPC3,Q7KUL3,0
Q9VKW3,Q8ML92,0
P08928,P13098,0
Q9VI00,P83094,0
Q8IRY7,Q24306,0
Q9VFP2,O18333,0
P31007,Q9W482,0
Q03334,Q7K2L1,0
P49630,Q9VI13,0
Q8SX32,Q9VWE8,0
Q8T0K1,P52654,0
P82804,Q9VUR3,0
Q9VUG4,Q9VKW8,0
Q9V637,O76908,0
P20353,O46308,0
Q9VKV4,Q01068,0
Q8MSY4,Q9VHG6,0
Q9VNE4,Q9VCV3,0
P62152,P46222,0
Q9VSG1,Q24152,0
Q9W418,Q9V3G1,0
Q9W4M8,Q01842,0
Q24186,Q9W115,0
Q7K0E6,Q9VAR6,0
Q0E9B7,Q9W2P0,0
P29555,Q9VS05,1
Q9V452,A1Z933,0
P12982,Q9VPU9,1
O17445,P49630,1
Q9I7P3,Q9V3J8,0
Q9XYN7,Q9VCQ7,0
Q9VKK9,Q9VGC7,0
P48554,M9PGR0,0
Q9V3E9,Q9V9W8,0
Q9W0Q5,B7Z0T5,0
X2JEH3,P49630,0
Q8T4F2,P23572,0
P23647,Q9VY87,0
Q9VBI0,Q9V9N4,0
A0A0B4KFV0,Q8IR14,1
B7Z0T5,Q9VKD6,0
P18489,Q9VVW2,0
Q94518,Q9VSG1,0
Q94518,Q8INB9,0
O16130,Q9VPK4,0
Q24475,P46824,0
Q24423,P34021,0
Q9V393,Q8IPW3,0
Q06453,Q7KS72,1
Q9W5R8,O02002,0
A8JR10,Q9VBP9,0
P92208,P06754,0
P06002,Q8SXU3,0
Q9VHB6,Q7JYH3,0
Q9V3Z1,Q9VWZ1,0
Q7JX41,Q9VD72,0
O45030,Q9W0S8,0
O16810,Q7K2L1,1
Q8IN63,Q9VI00,0
Q9W2A5,Q9VHE3,0
P54733,Q9VBC5,0
C6SV45,Q24154,0
Q8IHA6,Q8SWV6,0
Q9VWI0,Q9VT31,0
Q9U6B8,P48462,0
Q9W1B9,P91929,0
Q4V5A7,Q9VMX3,0
Q9VXK7,P28159,0
P91929,Q9VAC4,0
P54359,P02572,0
P46824,M9PHL2,0
Q24475,Q94519,0
O97102,Q9VVH6,0
Q058Z8,Q8MSY4,0
Q9W358,P52656,0
A1Z6E0,Q27324,0
P13008,Q24186,1
P19889,Q9VV74,0
Q9VHV8,O18338,0
O97418,Q9VZU4,1
Q9VQK1,P07247,0
P54733,Q9VUG4,0
Q8IMX1,Q23985,0
Q8IRY7,A8DYC4,0
P19018,Q95SG9,0
Q9W074,A0A0B4KFZ9,0
Q8INB9,Q9VP57,0
P22814,Q24039,1
Q9Y0S9,Q9VAH9,0
Q9VQ91,Q9VTP4,0
P08175,Q9W4B3,1
Q9W3Q0,Q9VX94,0
P04359,P25158,0
Q94533,P92208,0
Q9VX37,Q8I8V0,0
Q9W140,P17704,0
Q8MRE6,Q9VNB5,0
Q9W140,P29310,0
P09052,D2NUE8,0
P0CG69,Q9VVH6,0
P50887,Q9VI00,0
Q03334,Q9VBU9,1
P31007,Q05547,0
Q9VL21,P03896,0
Q9VMX3,Q9VIF5,0
Q9W0G1,Q9VL93,0
Q8IML3,Q9W140,0
Q9VZV5,Q9VBN5,0
Q8I0J6,P09087,0
X2J8N3,A1ZAK9,0
O17445,Q9XYN7,0
Q9V393,P11147,0
O46036,A1Z8I0,0
Q9VEC5,P24350,0
Q24276,Q9VI60,0
Q9V637,Q9VSM9,0
Q2PE14,Q9W218,0
Q7YU24,P16554,0
P48461,Q95TY2,0
P25843,A8JUS8,0
Q709R6,Q7KUZ5,0
B7Z0R7,Q9XZH6,0
Q9VT51,Q9Y0I1,0
Q8IPW3,Q9VBC5,0
P62152,Q9VJE4,0
P48461,Q9VDD1,0
P20350,P49847,0
Q9VTW3,Q7K4Z4,0
Q8IQ53,E1JJI1,0
Q8IQ53,Q9VG96,0
P32031,Q24134,0
P20153,P17133,0
Q9VZL5,P10987,0
M9NF10,Q7JYH3,0
Q9VQF9,Q00805,0
P13677,Q9VS01,0
P13582,P18932,0
P09180,Q9VB22,0
Q9VMJ4,Q9VPH8,0
P81909,Q9VIH1,0
P35128,Q9VJM2,0
A1A6X4,O16130,1
Q26454,Q9VHK6,0
Q9VG38,Q26263,0
Q7KLV9,Q9V3Y8,0
Q23985,P06002,0
Q9W0F8,Q9VAQ8,0
Q9VL93,A0A0B4KFV0,0
O97111,P23572,0
Q9VLT7,Q8SY34,0
P25843,Q8T4F7,1
Q7YU24,Q24210,0
Q9VGY3,Q7KTL5,0
O96880,Q9V345,0
A1ZAW5,Q9VM64,0
P47825,Q9VVV9,0
Q24547,Q7JXV9,0
Q9VU83,P08182,0
Q9VAF3,Q9VPX6,0
A1Z9I5,Q9VI00,0
P40301,Q9VHV8,0
O96863,Q9V637,0
Q9VU83,Q9VQQ9,0
Q9VGU4,Q06559,0
A0A0B4LGV6,B6VQA0,0
Q9VGU4,Q8IPW3,0
P81917,Q9VNB5,1
Q9VBY7,Q8T0S6,0
P49735,Q9V461,1
P29555,Q9VMR2,1
Q9W2H9,Q9VJD2,0
Q24306,Q9VBY7,0
P02572,Q9VDG2,0
Q7K3V6,Q9VJC7,1
P23573,P54733,1
Q9VTW6,Q9W087,1
Q9V7W9,D8FT20,0
Q7K0E6,Q9VCZ8,0
Q59DZ4,Q9VTB4,0
P18931,Q9W125,1
O61602,P25158,0
E1JIM1,Q9VDE3,0
P32100,Q24306,0
P39018,P48588,1
Q9V3Z4,P81900,0
Q9VPY0,Q7KMP8,0
Q9VIZ0,Q9VJE4,0
Q9VV74,Q9V452,0
Q9V3G9,Q9VRK9,0
Q9VTU2,Q9VPD2,0
P52486,P20350,0
Q9VWA6,Q9W3X7,0
Q9VS55,Q8SY34,0
Q9W2V7,Q9XYU1,1
P84051,Q9VIZ0,0
P41092,P41126,1
E3CTS5,Q7KTX7,0
Q9VG38,Q8SYU5,0
P18931,Q9V3L7,1
Q24008,O96863,0
Q9V637,Q8MSY4,0
Q9VZL5,Q9VMR2,0
P31007,Q9VEV9,0
P11420,P48554,0
Q7JXA8,Q9VIF5,1
P51023,O15945,0
Q01842,Q7K119,1
P39018,Q24472,0
Q9V3B4,P02299,0
Q9W5N2,Q9W5B9,0
Q95TJ9,P08928,0
Q06453,X2J6Q6,0
Q9VN77,Q9XZ68,1
Q9VHE3,Q9XYU0,0
Q94527,Q8MRQ1,0
Q7KSD8,A0A0B4LHU7,0
Q9VEC5,Q9W1U6,0
P09180,Q9VEN2,0
Q24171,A8JNK7,0
M9PBY4,Q9VLB2,0
Q9V9Y9,Q9VVR2,0
O16810,Q9W2R4,0
P48148,Q9VAC8,0
Q7K738,P35128,0
M9PHI7,A0A0B4JD33,0
Q7K148,P41042,0
Q9VPY0,Q9VAC4,0
Q9VQR2,Q9VXZ0,1
Q9VLT7,O97420,0
Q9VJ33,Q7K4Z4,0
Q9VY87,Q9V4E0,0
Q9VJQ5,Q9Y0H4,0
P42207,Q7JXB9,0
Q95RR8,Q9VMX3,0
Q8SYC1,Q9VRK9,0
P83949,O16810,0
Q9VJZ6,Q45VV3,0
Q9VCL2,Q9VW53,0
Q9VAP2,Q9NCC3,0
Q94519,P46222,0
P41093,Q9W087,0
Q9W3Z4,Q9VQF9,0
Q0E8K5,B6VQA1,0
P13677,P40791,0
P03896,Q7JYH3,1
Q8SYM9,O01382,0
Q9NCC3,Q9VHM7,0
Q86B79,Q9V4Q8,0
Q9VZM7,Q27350,0
P15330,Q05652,1
Q9VSG1,Q9VYG2,0
P22816,P83949,1
E1JGN7,Q05201,0
Q9W218,Q0E8N2,0
P91641,Q9VTP4,0
Q9V9N4,Q9VJQ5,0
Q8SZ16,Q9VGS2,0
Q00805,Q9VQA2,0
Q86B79,P49258,0
Q09024,Q7KUD5,1
Q06453,A8DYC4,0
Q05201,Q8MUJ1,0
Q9VV74,P29829,0
P22814,P91929,0
Q9VRT7,Q9V4E0,0
Q9VJI7,Q9VG03,0
A1ZAK9,O44226,0
Q9V3C7,Q7KUZ5,0
Q9VHB7,Q9VKI2,0
Q8IQ53,Q95SJ2,0
E1JHY7,Q7KRY6,0
Q7K1Y4,P21461,0
A0A0B4KEP9,Q9VMV7,0
P13582,P38979,0
P46223,P55830,1
P84040,Q9VKD6,0
P91943,Q9VHD2,0
B7YZF0,Q7KTX7,0
Q27415,Q9VTW5,0
P54611,Q9VGC7,0
O46308,P40792,0
M9PBY4,P23023,0
P18930,Q9VUK7,0
P22464,Q9VJ83,0
P20153,P08182,0
A1Z933,Q9VNB5,0
Q9VYY9,A0A0B4LGV6,0
Q9W102,Q8I0J6,0
Q9VJY9,Q9VXS3,0
O97111,E1JIM1,0
P83094,Q9VKW3,0
X2J8N3,Q7JXA8,0
Q02936,Q32UW5,0
Q9XZS4,Q9VA95,0
Q9VV44,P16378,0
P55035,Q9VKJ4,0
O16810,Q9W102,1
O45030,Q9W236,0
P23023,Q8T3W6,1
Q9VTU2,P92204,0
Q8MLY8,P11346,0
Q7KN94,P10083,0
Q9VUG4,P56721,0
Q9VCI7,Q9VAF2,0
E1JIM1,Q9V3J8,1
Q9U5W9,Q8SY34,0
P23573,Q9VPD2,0
Q9W4R3,Q24454,0
A1Z9E2,Q9I7H8,0
Q9VQI4,Q9W4I7,0
A0A0B7P9G0,Q7KS77,0
Q7K148,Q9XYN7,1
Q9VI72,Q7KSQ2,0
P20227,Q9VWA1,0
P08570,Q8IQ53,0
P55035,Q8INB9,0
Q8SYK5,Q9W0B3,0
Q9VF82,Q9VW53,0
Q9VAN8,Q24168,0
P02828,Q9VF27,0
O44226,Q9VAH9,0
E1NZB4,Q9VPD2,0
Q9VEX5,P10734,0
P02299,P05205,1
Q24087,P56721,0
Q7JWR4,P34021,0
Q9VFL4,Q8T0G4,0
Q59DX6,P29327,0
Q8T0S6,Q9V3H2,0
Q24246,P49906,0
Q9VKW3,Q9VEC5,0
P47948,Q9VJY9,0
Q9VUG4,Q9VF82,0
Q9W5B3,O61722,0
Q9VJD4,P13098,0
Q9VS59,Q9VTZ1,0
Q24139,Q9VJQ5,0
P48555,P49258,0
P22814,Q9VYX1,0
P20350,Q9U1H9,0
Q8IPC3,Q7K1V0,0
A8JNK7,Q86B87,0
P18933,Q24537,0
P17704,Q9VPP7,0
Q9VW53,O77260,0
Q9XTN4,Q9VWD5,0
Q9VV44,Q9VMX3,0
Q9W237,Q94518,0
Q9V444,P50536,0
Q8INQ9,Q23985,0
Q8IR14,Q8MRQ1,1
Q9VJY9,Q9VI55,0
P39018,P49258,0
P56672,Q24533,1
Q9VHE5,Q24168,0
Q06453,Q8IML3,0
Q9V452,P10084,0
Q01083,Q9VTW6,0
Q9VWA6,P23757,0
P55035,Q95RA8,0
Q7JZB4,Q9VTB4,0
P22265,P83949,1
Q9VR65,O44437,0
Q8MLY8,Q9VCZ8,0
Q9W5B3,O96880,0
Q9VQS4,Q9VA83,0
Q8T3U2,Q9W4S7,0
Q9V9Y9,Q9I7H8,0
P54611,P23573,0
P62152,Q8IML3,1
X2JEH3,Q9W237,0
P55828,C7DZL9,0
P11420,Q27368,0
Q9VFB9,P46150,0
Q9VF82,Q9VIT3,0
Q9I7H8,P18932,0
Q9VR65,M9PHI7,0
Q9NFZ3,C0MJ66,0
P17789,Q27350,0
Q95028,Q9W2K3,0
Q24570,Q9VRT7,0
B6VQA0,P22816,0
C0HL67,Q9V464,1
Q9V4E0,Q9W3X7,1
A1ZBY3,Q9VM81,0
P18931,P41092,0
A8JUS8,Q7K119,0
Q7JYH3,P08181,0
A1ZAW5,Q7KA43,0
Q9VAN8,Q7KM15,0
Q9W102,Q95028,0
Q9VQR2,Q9VTZ7,0
Q7KTX7,A0A0B4KEQ4,0
Q9V4Q8,Q9VZ01,0
Q09024,P09087,0
P35128,Q9VSE9,0
Q9VJE4,Q9W2K0,0
P22812,Q9VTC2,0
P55830,P48598,0
P02828,P18932,0
M9PHN7,Q8SYM9,0
Q23983,Q01083,0
P40791,Q9W0I7,0
Q9VYW2,P54359,0
Q9VZ01,Q9VB14,0
P10083,P31007,0
Q9VIH1,Q9VYW3,1
P40791,Q7KM04,0
Q9W3E1,Q9VPD2,0
Q9VF77,Q9VWA6,0
Q95SJ2,Q9W148,0
Q27297,Q9VXS3,0
Q95U62,Q8SX86,0
Q9VU85,P25991,0
Q9VN50,Q26454,0
P20153,Q9VDK2,0
Q9VXX8,Q9W418,0
Q9VS01,Q9VDD1,0
P10987,Q9VRT7,0
P11346,Q9VN10,0
A1Z9I5,Q9VHD2,0
B7Z0R7,Q9VVY4,0
Q24423,P49735,0
Q9VKF0,Q9NFZ3,0
P83094,Q9W102,0
Q9VYX1,P55935,0
Q9VXK7,Q24133,0
P41126,Q9VCS1,0
Q8ML92,P25843,0
Q9VMU4,Q9W029,0
P42124,Q9VVJ6,0
Q9W402,P12881,0
O01382,M9PHN7,0
P42207,Q9VHM7,0
Q9VLP3,P84040,0
Q9W358,E1JHY7,0
E1JGN7,P08044,0
Q9VEQ2,Q9V444,0
P36179,A4IJ58,0
Q9V4E0,Q9W5N2,0
Q8IML3,E1NZB4,0
Q9W2H9,P40797,0
Q9VKJ4,Q9VX36,0
P19889,P41042,0
Q27889,Q9VU85,0
Q9VS59,Q9VYG2,1
Q23985,P12881,0
P40688,Q9VLB2,0
P49906,P81900,1
A1ZBY3,P42003,0
M9PHI7,P42287,0
Q95TY2,Q9VW58,0
P91943,Q9VAP2,0
Q9VTL1,Q9V3H2,0
Q9VJM1,Q9VM81,1
Q24180,Q9I7P3,0
P54359,Q9VJ02,0
Q7KUD5,Q27934,0
Q9V457,P17704,0
O96863,C0HL67,0
Q9V431,Q9VWD5,0
Q9Y0Z9,Q960Q9,0
Q7JWS8,O96860,0
C7DZL4,P20227,0
Q9VB14,P52304,0
Q9VDD1,Q6NMT8,0
Q8IPW3,Q8IPC3,0
P47948,Q9VJ83,0
Q7KMS3,A0A0B4LGV6,0
Q8ML92,P62152,0
Q9VW53,Q9VG03,0
Q9Y0I1,Q24117,0
Q9VGC7,Q9VJM2,1
P04197,Q7KSD8,0
P18929,P18930,1
Q9VZM7,E1JHY7,0
Q7KSQ2,Q9VEN2,0
Q9VMU0,Q9VX36,1
B6VQA1,P56672,0
O97418,Q9VQD7,1
P50882,Q9V3E9,0
Q9VSY9,Q9VD72,0
Q9VPP7,Q9V3G1,0
P42287,A1ZAC4,0
Q27272,Q9V345,0
Q9VAN8,Q24008,0
Q06559,Q8INQ9,0
P48607,Q9VJZ6,0
O18333,Q8I0J6,0
Q9VSM9,Q02637,0
P92204,Q24134,1
Q9Y0S9,Q9VSM9,0
Q9VT31,Q9VSN0,0
P13677,Q9VIY3,0
Q9VRY0,Q9VWA6,0
P10084,Q9V3Z4,0
Q9Y0H4,P08645,0
P49258,Q8INQ9,0
Q9VST2,Q9V9N4,0
M9PHN7,M9NF10,0
Q27415,P25843,0
Q23985,P48148,0
Q8T4F7,Q9VWI0,0
A0A0B4KGY6,Q9VI72,0
Q24133,Q24171,0
Q95TS5,P52304,0
P20009,Q9V629,0
Q06453,Q9Y106,0
X2JDF3,Q9VEG5,0
P54733,P84040,0
Q7KRY6,Q9VRX1,0
Q9VS36,O76908,0
P42287,Q9VGR1,0
Q9VTC4,O16867,0
Q4V5L1,Q8IN63,0
Q9VFL4,Q7JZK1,0
Q7JNL9,Q9VGW6,0
Q24572,P48149,0
Q9VF82,Q9VSY8,1
Q94511,Q9VKV4,0
P17133,Q9W5B3,0
B7YZF0,Q9V3S6,0
O77430,Q9VCZ8,0
E1JH43,Q9W5N2,0
Q9VPX6,O76927,0
P02299,Q9VVI3,0
Q8SWV6,Q9VCZ8,0
P29503,Q9W4B3,0
Q01083,P48461,0
Q7KY08,Q9VNE1,0
Q9W542,Q24537,0
Q9W0S8,P62152,0
Q9W3Q0,Q9VM64,0
Q9VJY6,Q9VVW2,0
Q8T3U2,P35128,0
Q7KN62,A1ZBT5,0
Q9VX36,P49028,0
Q95RJ9,Q94527,0
Q9VM81,Q6IDF5,0
Q9VAH9,Q7JVK6,0
P18289,M9PF17,0
Q7K2L1,Q9VSM9,1
Q8T0G4,Q8SZ16,0
Q9W5R8,Q9VGC1,0
Q9W3Q0,O45030,0
Q9VLB2,Q24423,0
Q9VBI1,Q9VG96,0
Q24040,Q27297,0
A1ZAC4,Q7KA43,0
Q9VTC2,Q9VJC7,0
O46034,Q9VES8,0
A0A0B4KEP9,Q26263,0
P07909,Q9VAT0,0
Q7JWD6,Q9VFB9,0
P53034,Q9VKW3,1
P40793,Q9VLP3,0
E1JHY7,Q9VS38,0
P34021,Q9VSG1,0
O18333,P56544,0
Q8T390,Q9VE96,1
Q01069,Q24472,0
Q24318,Q9VFP2,0
Q7KRI2,P13098,0
P49906,Q01071,0
Q9W029,P08646,0
Q9VKW3,Q9VVI3,0
P50887,Q9V637,0
P49028,Q9VTC2,0
Q8T414,Q9W218,0
Q7K105,Q9VF04,0
Q8INQ9,Q9VN42,0
P49071,P22809,0
P42325,O76922,0
Q9VAC4,Q24008,0
Q9W125,Q9W402,1
P13582,Q9V457,0
O96881,A1Z8I0,0
Q9VK43,Q8T4F7,0
Q24338,P13060,0
Q8IMM9,Q03334,0
P02844,Q7K2L1,0
M9PF17,Q24564,0
A1Z9S1,O97420,0
Q8MRE6,Q7K148,0
Q9VUB8,Q9XYU1,0
Q9VF73,P43332,0
O76878,Q9VHM7,1
O45030,Q8SZX5,0
P22265,Q9VPU9,0
Q9VHN1,Q2PE14,0
Q9VJ83,Q8SYM9,0
Q9VCL2,Q94527,0
Q9VS59,Q9VAH9,0
Q7JXC4,Q8MRE6,0
Q9VVW2,A1Z9S1,0
Q9VUK7,Q24246,0
Q8T4F2,R9PY49,0
Q8SYM9,Q9V535,0
Q9NCC3,Q9W3X7,0
Q9VWI0,Q9VPK4,0
Q9VS36,Q59DX6,0
Q9VIT3,Q9VTE5,0
P23023,Q01645,1
P52654,Q9W4M8,0
Q8IPC3,Q9W418,1
Q94535,Q7K2G1,0
Q8SYU5,B6VQA1,0
Q9VKV6,Q8IMX1,0
Q9VPH8,O77237,0
Q9VEX9,P45975,0
Q9VVR2,Q24324,0
O76908,Q7KJ69,0
Q966T5,Q9VJP9,0
Q9VX94,Q9VGF9,0
Q9VS38,A1ZAC4,0
P83094,Q9VWD5,0
P41042,Q24087,0
P36241,Q9VFT4,0
Q9VTC2,O46036,0
P06002,Q9VBH8,0
Q9V428,Q7JVI3,0
Q9XZT1,P09956,0
P23792,Q95U62,0
Q9VKV6,Q9W3X7,0
Q9VCY3,Q9VYX1,0
Q9VGR1,Q9VRT7,0
Q9VYW6,Q9VA95,0
Q24117,Q24246,1
Q9VBC5,Q9VK46,1
Q9V629,P91943,0
Q94517,P08182,0
P24350,P43332,0
Q8T0G4,Q9VKM1,0
Q9W148,Q24134,0
P08570,Q9VAC8,0
Q9W3Z4,P98149,0
Q09024,Q9VSB6,0
Q9VGC1,Q9V3Z1,0
Q6NN40,Q8SX32,1
Q9VR38,Q9VLI9,0
O96881,P29555,1
Q7JZC9,P29310,0
Q7KVL6,Q9U8R4,0
P30052,Q9VWI4,0
Q01069,O97418,0
Q05201,Q9VSJ8,0
Q7JVI3,A1Z9I6,0
P32100,Q7KRY6,0
Q9VSN0,Q9VE96,0
P49258,O96989,0
O76878,P18431,0
Q9XYN7,Q03017,0
P25008,Q9W1B9,0
P22809,Q7KRY6,0
P49906,P26308,0
Q7K119,Q7KN62,0
Q0E9B7,Q01070,0
Q9VTZ1,Q9VVL6,0
Q7K2G1,Q9VPU9,0
C7DZL4,Q9VTU2,1
Q9VV73,Q9VPK4,0
Q0KHZ6,Q7PL91,0
Q9VQS4,P10083,0
Q9VPE2,Q94518,0
Q9I7L4,Q9VRT7,0
Q9VVX0,P47948,0
Q9VMH2,Q9VPP7,0
Q9VBN5,Q7K0E6,0
Q7KSD8,Q9VAR6,0
P03896,P18933,1
P22711,Q9VBC5,0
P16378,Q94518,0
P18932,P52486,0
Q7JWS8,Q9VCG6,0
Q9VYX7,Q9W102,0
C0HL67,Q9W3E1,0
Q9VWD5,Q9VYW2,0
Q9VB23,Q24117,0
Q9VVH8,A1ZAZ6,0
Q9VM81,C7DZL4,0
Q9VKW3,P35220,0
P18933,Q9V9J3,0
Q9VDK2,Q9VPH8,0
P22812,Q9XZS4,0
Q9VFP2,Q9V4E0,0
Q9VVI3,P17210,0
